Experiment Began: Experiment Ended: 11:13:45

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList6.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_200.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_200.wav
Visual Movement Timing: 200 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 counterClockwise 3 5.417741 15.617590
002 counterClockwise 1 4.967718 31.768886
003 counterClockwise 2 4.550746 47.503105
004 counterClockwise 1 3.250560 61.937488
005 counterClockwise 1 3.950131 77.073137
006 counterClockwise 2 6.149638 94.406186
007 counterClockwise 3 5.566858 111.139755
008 counterClockwise 1 3.966818 126.290004
009 counterClockwise 1 5.217100 142.674529
010 counterClockwise 3 5.717089 159.575464
011 counterClockwise 3 3.033356 175.709373
012 counterClockwise 1 6.301062 193.194377
013 counterClockwise 2 7.350603 211.711922
014 counterClockwise 1 6.201110 229.097008
015 counterClockwise 1 4.017400 244.281824
016 counterClockwise 2 5.317083 260.782526
017 counterClockwise 3 5.800806 277.769089
018 counterClockwise 3 4.349888 293.302381
019 counterClockwise 1 4.916629 309.401801
020 counterClockwise 3 5.783935 326.352515
021 counterClockwise 2 10.434867 361.938391
022 counterClockwise 2 6.450584 379.572462
023 counterClockwise 3 6.450347 397.206304
024 counterClockwise 2 6.567256 414.957617
025 counterClockwise 3 4.850640 430.992067
026 counterClockwise 2 7.417214 449.576124
027 counterClockwise 1 7.884089 468.644564
028 counterClockwise 3 8.885830 488.714260
029 counterClockwise 2 7.883133 507.780453
030 counterClockwise 2 4.933086 523.897132
031 counterClockwise 2 7.017532 598.567385
032 counterClockwise 3 8.033758 617.768123
033 counterClockwise 1 12.218038 641.153351
034 counterClockwise 2 5.717517 658.054749
035 counterClockwise 1 4.133532 673.355210
036 counterClockwise 1 3.583286 688.105948
037 counterClockwise 3 5.119159 704.409059
038 counterClockwise 1 4.883794 720.475885
039 counterClockwise 2 4.649727 736.308621
040 counterClockwise 3 5.334033 752.825818
041 counterClockwise 2 4.517868 789.678166
042 counterClockwise 1 3.416756 804.278332
043 counterClockwise 3 5.416989 820.879256
