Experiment Began: Experiment Ended: 16:15:58
044 counterClockwise 2 9.534836 876.069281
045 counterClockwise 3 3.733768 890.986724
046 counterClockwise 1 7.351240 909.522016
047 counterClockwise 1 4.702236 925.407453
048 counterClockwise 3 5.516371 942.106977
049 counterClockwise 2 10.134302 963.424299
050 counterClockwise 3 7.584385 982.192756
051 counterClockwise 2 6.700366 1017.460602
052 counterClockwise 1 7.984943 1036.629389
053 counterClockwise 3 7.450834 1055.247484
054 counterClockwise 1 5.517212 1071.948639
055 counterClockwise 2 8.783810 1091.901129
056 counterClockwise 1 9.699887 1112.784000
057 counterClockwise 3 7.766605 1131.717631
058 counterClockwise 1 9.434258 1152.335990
059 counterClockwise 2 10.884738 1174.404753
060 counterClockwise 3 10.318191 1195.889930
061 counterClockwise 3 5.168951 1227.094894
062 counterClockwise 1 7.700347 1245.978594
063 counterClockwise 2 7.516981 1264.661837
064 counterClockwise 1 8.419248 1284.264552
065 counterClockwise 1 7.434167 1302.882374
066 counterClockwise 2 8.368115 1322.434528
067 counterClockwise 3 10.151577 1343.769269
068 counterClockwise 2 8.501236 1363.453897
069 counterClockwise 1 12.050737 1386.689933
070 counterClockwise 1 9.733240 1407.605722
071 counterClockwise 3 4.033470 1458.573907
072 counterClockwise 1 5.166850 1474.891142
073 counterClockwise 3 3.616983 1489.658837
074 counterClockwise 2 4.083704 1504.926533
075 counterClockwise 3 4.200422 1520.310694
076 counterClockwise 3 7.083875 1538.578537
077 counterClockwise 2 6.202335 1555.965114
078 counterClockwise 3 7.316907 1574.465705
079 counterClockwise 2 3.933368 1589.565028
080 counterClockwise 2 4.933513 1605.682226
081 counterClockwise 1 4.868571 1647.052074
082 counterClockwise 1 7.834134 1666.069862
083 counterClockwise 2 7.283950 1684.537402
084 counterClockwise 3 7.917394 1703.638966
085 counterClockwise 1 6.935821 1721.758579
086 counterClockwise 2 6.050131 1738.992388
087 counterClockwise 3 9.167274 1759.342415
088 counterClockwise 1 9.217219 1779.743026
089 counterClockwise 3 6.967190 1797.894313
090 counterClockwise 2 4.916983 1813.995529
091 counterClockwise 3 4.366987 1840.513409
092 counterClockwise 3 7.668266 1859.365421
093 counterClockwise 1 6.534465 1877.083627
094 counterClockwise 1 6.417109 1894.685853
095 counterClockwise 3 8.183281 1914.052217
096 counterClockwise 1 7.667167 1932.886141
097 counterClockwise 2 9.334693 1953.404447
098 counterClockwise 2 9.517685 1974.105928
099 counterClockwise 1 8.534642 1993.807383
100 counterClockwise 2 7.000699 2011.991556
101 counterClockwise 3 4.750350 2061.359453
102 counterClockwise 2 8.816756 2081.328404
103 counterClockwise 3 6.916525 2099.411555
104 counterClockwise 3 6.300823 2116.879387
105 counterClockwise 2 7.467400 2135.513931
106 counterClockwise 1 7.750956 2154.448703
107 counterClockwise 2 15.618222 2181.250557
108 counterClockwise 3 5.751080 2198.185424
109 counterClockwise 1 6.484087 2215.852998
110 counterClockwise 1 7.169160 2234.205645
111 counterClockwise 3 4.083429 2251.222127
112 counterClockwise 2 3.400083 2265.804949
113 counterClockwise 3 7.367206 2284.338938
114 counterClockwise 3 10.851432 2306.374181
115 counterClockwise 2 8.650628 2326.208803
116 counterClockwise 2 6.584564 2343.960629
117 counterClockwise 1 6.467748 2361.612000
118 counterClockwise 1 6.500966 2379.296497
119 counterClockwise 2 5.935717 2396.415616
120 counterClockwise 1 7.433037 2415.032138
