Experiment Began: Experiment Ended: 17:14:26

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList6.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_200.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_200.wav
Visual Movement Timing: 200 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 counterClockwise 3 4.816139 15.016243
002 counterClockwise 1 4.183360 30.365816
003 counterClockwise 2 2.717081 44.266676
004 counterClockwise 1 6.217439 61.668201
005 counterClockwise 1 10.151567 83.003941
006 counterClockwise 2 1.216513 95.404138
007 counterClockwise 3 1.167100 107.755278
008 counterClockwise 1 0.633713 119.573118
009 counterClockwise 1 0.450607 131.208774
010 counterClockwise 3 2.000166 144.391570
011 counterClockwise 3 0.000000 183.876408
012 counterClockwise 1 1.433363 196.477443
013 counterClockwise 2 0.299790 207.961191
014 counterClockwise 1 1.934472 221.079391
015 counterClockwise 1 2.666933 234.929878
016 counterClockwise 2 1.017198 247.131052
017 counterClockwise 3 0.366730 258.683104
018 counterClockwise 3 1.600274 271.450100
019 counterClockwise 1 1.599707 284.215733
020 counterClockwise 3 2.566813 297.966274
021 counterClockwise 2 1.683663 327.368113
022 counterClockwise 2 2.200674 340.735939
023 counterClockwise 3 3.950309 355.853661
024 counterClockwise 2 2.083960 369.104437
025 counterClockwise 3 3.117120 383.388907
026 counterClockwise 2 3.117029 397.674728
027 counterClockwise 1 5.116356 413.974641
028 counterClockwise 3 4.816594 429.973903
029 counterClockwise 2 5.683672 446.824904
030 counterClockwise 2 2.800484 460.809438
031 counterClockwise 2 3.100592 500.611656
032 counterClockwise 3 5.167629 516.962940
033 counterClockwise 1 7.668752 535.815408
034 counterClockwise 2 4.400017 551.382289
035 counterClockwise 1 4.817207 567.365514
036 counterClockwise 1 4.367006 582.916472
037 counterClockwise 3 4.750283 598.850846
038 counterClockwise 1 4.283327 614.318152
039 counterClockwise 2 6.100834 631.603013
040 counterClockwise 3 5.517429 648.304376
041 counterClockwise 2 4.383832 667.388671
042 counterClockwise 1 3.733653 682.307198
043 counterClockwise 3 3.866376 697.356435
044 counterClockwise 3 2.816564 711.356307
045 counterClockwise 2 3.233942 725.757685
046 counterClockwise 2 3.650521 740.592102
047 counterClockwise 3 3.383315 755.142485
048 counterClockwise 2 4.000360 770.327464
049 counterClockwise 1 4.067897 785.578700
050 counterClockwise 1 5.150613 801.896417
051 counterClockwise 2 3.699961 837.281196
052 counterClockwise 3 4.833841 853.298458
053 counterClockwise 1 3.567023 868.050251
054 counterClockwise 3 9.383822 888.618195
055 counterClockwise 2 5.050339 904.852451
056 counterClockwise 3 0.000000 936.038097
057 counterClockwise 3 3.217158 950.440840
058 counterClockwise 1 2.732989 964.339462
059 counterClockwise 2 6.350419 981.873374
060 counterClockwise 1 10.251248 1003.308714
061 counterClockwise 2 3.217435 1039.810674
062 counterClockwise 1 2.750852 1053.728193
063 counterClockwise 2 3.850388 1068.745277
064 counterClockwise 3 2.168226 1082.097412
065 counterClockwise 3 3.249801 1096.531002
066 counterClockwise 1 5.733324 1113.430550
067 counterClockwise 3 3.966746 1128.581315
068 counterClockwise 3 5.050876 1144.816214
069 counterClockwise 1 5.767491 1161.767477
070 counterClockwise 2 3.117185 1176.051418
071 counterClockwise 1 2.467074 1218.886799
072 counterClockwise 2 2.766709 1232.839253
073 counterClockwise 2 3.049164 1247.054925
074 counterClockwise 3 1.583598 1259.822305
075 counterClockwise 3 8.084466 1279.090751
076 counterClockwise 1 5.716851 1295.991528
077 counterClockwise 1 4.550639 1311.725995
078 counterClockwise 3 4.034328 1326.943916
079 counterClockwise 2 5.234110 1343.345008
080 counterClockwise 2 4.601599 1359.113491
081 counterClockwise 1 3.200182 1382.113516
082 counterClockwise 1 3.483743 1396.763699
083 counterClockwise 2 2.533499 1410.480919
084 counterClockwise 2 5.117205 1426.782383
085 counterClockwise 3 7.050970 1445.000409
086 counterClockwise 2 3.233843 1459.401489
087 counterClockwise 3 6.067689 1476.652953
088 counterClockwise 1 4.135484 1491.971611
089 counterClockwise 3 5.033145 1508.172004
090 counterClockwise 1 2.500126 1521.854803
091 counterClockwise 2 3.500653 1549.790016
092 counterClockwise 1 3.483871 1564.457790
093 counterClockwise 3 3.917297 1579.558860
094 counterClockwise 2 6.334220 1597.076217
095 counterClockwise 3 4.750180 1613.010138
096 counterClockwise 1 3.333847 1627.510928
097 counterClockwise 1 2.050390 1640.730018
098 counterClockwise 3 2.249638 1654.162607
099 counterClockwise 3 2.584047 1667.913267
100 counterClockwise 2 3.433928 1682.530829
101 counterClockwise 3 1.366756 1703.564977
102 counterClockwise 1 1.767147 1716.516164
103 counterClockwise 2 3.683862 1731.384385
104 counterClockwise 1 3.000334 1745.551679
105 counterClockwise 2 3.000179 1759.735709
106 counterClockwise 2 2.166834 1773.088572
107 counterClockwise 1 5.283457 1789.554450
108 counterClockwise 1 2.567332 1803.304908
109 counterClockwise 2 4.217200 1818.689072
110 counterClockwise 3 4.184010 1834.056742
111 counterClockwise 1 3.383937 1850.357849
112 counterClockwise 3 5.300560 1866.825134
113 counterClockwise 3 3.650774 1881.643240
114 counterClockwise 2 8.717379 1901.527163
115 counterClockwise 1 10.099941 1922.795821
116 counterClockwise 3 5.283593 1939.262359
117 counterClockwise 2 4.300265 1954.746603
118 counterClockwise 1 3.751100 1969.665258
119 counterClockwise 2 5.217219 1986.066153
120 counterClockwise 3 10.200462 2007.434032
