Experiment Began: Experiment Ended: 15:51:02

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList8.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_200.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_200.wav
Visual Movement Timing: 200 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 counterClockwise 3 2.633388 12.833477
002 counterClockwise 2 3.050746 27.068016
003 counterClockwise 3 2.216760 40.468233
004 counterClockwise 3 4.200362 55.852368
005 counterClockwise 1 3.117229 70.153105
006 counterClockwise 2 2.733935 84.053710
007 counterClockwise 3 4.366890 99.605594
008 counterClockwise 2 3.283508 114.055172
009 counterClockwise 1 3.600744 128.839017
010 counterClockwise 3 2.450303 142.472834
011 counterClockwise 2 1.950320 157.289963
012 counterClockwise 1 2.267116 170.740501
013 counterClockwise 2 2.283309 184.190886
014 counterClockwise 3 2.183699 197.558329
015 counterClockwise 3 2.100544 210.825672
016 counterClockwise 1 2.233738 224.242710
017 counterClockwise 1 2.100790 237.527076
018 counterClockwise 3 3.318585 252.012419
019 counterClockwise 2 3.616908 266.795833
020 counterClockwise 1 2.400026 280.378623
021 counterClockwise 2 3.150556 304.761906
022 counterClockwise 1 3.016929 318.945495
023 counterClockwise 3 2.733505 332.862473
024 counterClockwise 2 2.150074 346.179697
025 counterClockwise 1 1.900012 359.246777
026 counterClockwise 2 5.400696 375.831348
027 counterClockwise 1 2.850085 389.848480
028 counterClockwise 1 2.283719 403.316209
029 counterClockwise 3 2.967398 417.466890
030 counterClockwise 2 2.785187 431.418827
031 counterClockwise 2 4.033247 451.952078
032 counterClockwise 1 4.133459 467.268215
033 counterClockwise 1 3.500243 481.935119
034 counterClockwise 3 4.166954 497.269138
035 counterClockwise 1 4.300732 512.736975
036 counterClockwise 3 3.116941 527.037733
037 counterClockwise 1 3.816982 542.021550
038 counterClockwise 3 4.017093 557.205664
039 counterClockwise 2 3.500303 571.873015
040 counterClockwise 3 6.034041 589.074061
041 counterClockwise 2 3.983557 610.426325
042 counterClockwise 3 4.266229 625.875501
043 counterClockwise 2 3.249987 640.292254
044 counterClockwise 3 3.649987 655.125799
045 counterClockwise 2 4.133777 670.426869
046 counterClockwise 1 4.834483 686.445216
047 counterClockwise 2 5.050960 702.679541
048 counterClockwise 1 4.000875 717.863463
049 counterClockwise 2 4.883694 733.930961
050 counterClockwise 3 2.933784 748.048579
051 counterClockwise 1 3.316388 782.999904
052 counterClockwise 2 1.950271 796.116053
053 counterClockwise 2 3.750568 811.049861
054 counterClockwise 3 3.433575 825.650857
055 counterClockwise 1 2.649867 839.467670
056 counterClockwise 1 3.367002 854.001906
057 counterClockwise 3 3.867236 869.035924
058 counterClockwise 3 3.133635 883.336507
059 counterClockwise 1 2.650539 897.154389
060 counterClockwise 2 2.683922 911.021312
061 counterClockwise 3 2.952057 936.673650
062 counterClockwise 3 3.399684 951.256587
063 counterClockwise 1 3.266844 965.706250
064 counterClockwise 3 3.983259 980.855946
065 counterClockwise 3 3.900281 995.939992
066 counterClockwise 1 4.250594 1011.374026
067 counterClockwise 2 3.366566 1025.924365
068 counterClockwise 3 3.900373 1040.992051
069 counterClockwise 2 2.683789 1054.859263
070 counterClockwise 3 3.333839 1069.360007
071 counterClockwise 2 3.300705 1095.561086
072 counterClockwise 3 3.818505 1110.563067
073 counterClockwise 2 4.100158 1125.846916
074 counterClockwise 2 3.850107 1140.879590
075 counterClockwise 3 3.416993 1155.463391
076 counterClockwise 2 3.300093 1169.946729
077 counterClockwise 1 3.583868 1184.697782
078 counterClockwise 1 4.066949 1199.947974
079 counterClockwise 3 2.883669 1214.015228
080 counterClockwise 1 3.600133 1228.782117
081 counterClockwise 2 3.934519 1260.117323
082 counterClockwise 1 3.817141 1275.117596
083 counterClockwise 1 5.952118 1292.236678
084 counterClockwise 2 8.366111 1311.785882
085 counterClockwise 1 5.183594 1328.152648
086 counterClockwise 3 7.034113 1346.370657
087 counterClockwise 1 8.384016 1365.937868
088 counterClockwise 2 6.766430 1383.888178
089 counterClockwise 1 4.450363 1399.522268
090 counterClockwise 2 7.401179 1418.090578
091 counterClockwise 1 8.450812 1445.024671
092 counterClockwise 3 8.850820 1465.060911
093 counterClockwise 1 6.033237 1482.276434
094 counterClockwise 3 5.383981 1498.843678
095 counterClockwise 1 5.800520 1515.811168
096 counterClockwise 1 4.583939 1531.578458
097 counterClockwise 3 3.266381 1546.029152
098 counterClockwise 2 4.300685 1561.513565
099 counterClockwise 3 5.483786 1578.164257
100 counterClockwise 3 3.584197 1592.914836
101 counterClockwise 1 3.133703 1610.582053
102 counterClockwise 1 3.300483 1625.067732
103 counterClockwise 3 7.049551 1643.300526
104 counterClockwise 2 5.717046 1660.183753
105 counterClockwise 2 3.116512 1674.466889
106 counterClockwise 1 4.550407 1690.184660
107 counterClockwise 2 7.367011 1708.735480
108 counterClockwise 2 4.499907 1724.418969
109 counterClockwise 3 4.317206 1739.920110
110 counterClockwise 3 3.134041 1754.220724
111 counterClockwise 2 4.883870 1778.037756
112 counterClockwise 1 5.835678 1795.040290
113 counterClockwise 2 6.066405 1812.290473
114 counterClockwise 2 7.183358 1830.656629
115 counterClockwise 1 7.933701 1849.756837
116 counterClockwise 3 5.716609 1866.656858
117 counterClockwise 1 6.117321 1883.957938
118 counterClockwise 2 3.617061 1898.758709
119 counterClockwise 3 2.867263 1912.792899
120 counterClockwise 2 3.500454 1927.460018
