Experiment Began: Experiment Ended: 17:14:46

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList1.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_200.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_200.wav
Visual Movement Timing: 200 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 clockwise 3 2.782970 12.965943
002 clockwise 2 2.000338 26.149531
003 clockwise 1 2.250332 39.583220
004 clockwise 2 2.033420 52.800381
005 clockwise 2 2.250110 66.234467
006 clockwise 3 4.451424 81.869889
007 clockwise 3 3.901113 96.954560
008 clockwise 2 3.583967 111.722495
009 clockwise 3 2.417046 125.307396
010 clockwise 3 2.602183 139.076902
011 clockwise 1 3.366438 170.493050
012 clockwise 3 2.633498 184.309950
013 clockwise 3 3.916720 199.410250
014 clockwise 1 2.716973 213.294631
015 clockwise 2 2.766935 227.245257
016 clockwise 1 3.683901 242.112973
017 clockwise 1 2.183314 255.480108
018 clockwise 2 2.967682 269.614999
019 clockwise 1 3.033978 283.832373
020 clockwise 2 3.800245 298.816350
021 clockwise 2 4.485381 333.619446
022 clockwise 3 4.466761 349.269602
023 clockwise 2 3.400331 363.852746
024 clockwise 1 2.717180 377.755037
025 clockwise 3 3.050758 391.989516
026 clockwise 3 2.733558 405.907322
027 clockwise 1 3.600616 420.691564
028 clockwise 1 3.000295 434.875469
029 clockwise 2 2.800689 448.860018
030 clockwise 1 4.334088 464.377552
031 clockwise 1 6.783057 511.079697
032 clockwise 3 4.233753 526.496564
033 clockwise 3 3.967061 541.647295
034 clockwise 1 3.467280 556.298508
035 clockwise 2 2.933876 570.399582
036 clockwise 3 3.534189 585.117559
037 clockwise 1 3.500773 599.801905
038 clockwise 1 4.784083 615.769617
039 clockwise 2 3.033606 629.970762
040 clockwise 2 3.368388 644.506710
041 clockwise 3 5.883558 698.723499
042 clockwise 2 3.583985 713.491563
043 clockwise 1 5.117214 729.792771
044 clockwise 1 4.050038 745.009977
045 clockwise 3 2.950143 759.144439
046 clockwise 2 3.617239 773.945431
047 clockwise 3 4.350350 789.462865
048 clockwise 3 5.384471 806.014724
049 clockwise 2 3.683809 820.867037
050 clockwise 2 4.049941 836.083465
051 clockwise 3 4.683834 888.185213
052 clockwise 2 3.534029 902.886606
053 clockwise 3 4.266753 918.337007
054 clockwise 2 3.250726 932.771763
055 clockwise 1 2.467010 946.405796
056 clockwise 2 2.700152 960.273036
057 clockwise 1 2.883905 974.324207
058 clockwise 1 2.967427 988.477143
059 clockwise 3 3.149849 1002.810092
060 clockwise 1 3.534189 1017.510952
061 clockwise 2 4.651050 1067.030229
062 clockwise 3 6.083804 1084.280868
063 clockwise 3 5.934153 1101.398905
064 clockwise 1 3.500868 1116.083653
065 clockwise 3 3.266895 1130.517366
066 clockwise 3 3.401935 1145.103543
067 clockwise 1 4.000020 1160.287166
068 clockwise 3 3.449738 1174.919809
069 clockwise 1 5.250058 1191.353289
070 clockwise 3 4.300448 1206.821137
071 clockwise 2 5.083539 1258.622595
072 clockwise 3 4.517044 1274.323674
073 clockwise 3 4.100511 1289.591192
074 clockwise 1 4.084072 1304.859142
075 clockwise 3 3.550644 1319.576791
076 clockwise 2 2.901686 1333.662295
077 clockwise 2 3.416878 1348.246481
078 clockwise 1 2.816586 1362.229269
079 clockwise 2 2.883540 1376.296439
080 clockwise 2 3.733902 1391.214030
081 clockwise 1 5.767388 1445.816072
082 clockwise 2 5.450970 1462.450707
083 clockwise 1 2.499964 1476.117887
084 clockwise 3 3.500483 1490.802227
085 clockwise 1 4.900958 1506.853384
086 clockwise 1 4.584075 1522.623181
087 clockwise 2 4.499845 1538.305716
088 clockwise 1 4.483430 1553.972267
089 clockwise 2 3.133754 1568.273316
090 clockwise 2 2.850424 1582.307494
091 clockwise 1 5.417258 1620.159436
092 clockwise 3 6.183784 1637.526673
093 clockwise 2 3.200238 1651.911093
094 clockwise 2 3.350537 1666.445424
095 clockwise 3 5.484039 1683.113346
096 clockwise 1 5.466966 1699.765526
097 clockwise 1 3.583556 1714.532240
098 clockwise 2 3.500127 1729.215259
099 clockwise 3 4.350120 1744.749558
100 clockwise 1 4.550485 1760.483994
101 clockwise 2 4.617689 1795.202782
102 clockwise 2 3.883998 1810.270722
103 clockwise 3 5.050282 1826.504857
104 clockwise 2 3.034282 1840.722861
105 clockwise 3 4.102550 1856.009202
106 clockwise 3 3.200777 1870.393357
107 clockwise 1 3.366798 1884.942168
108 clockwise 2 2.767004 1898.892462
109 clockwise 3 4.884753 1914.961256
110 clockwise 2 2.767006 1928.911992
111 clockwise 2 4.800429 1965.680164
112 clockwise 1 6.016749 1982.864344
113 clockwise 1 6.067702 2000.116151
114 clockwise 3 4.000579 2015.283675
115 clockwise 1 5.200140 2031.669093
116 clockwise 3 3.683052 2046.535291
117 clockwise 1 3.900544 2061.618794
118 clockwise 1 3.433791 2076.235985
119 clockwise 3 4.083953 2091.503563
120 clockwise 2 3.484016 2106.171683
