Experiment Began: Experiment Ended: 15:44:04

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList4.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_250.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_250.wav
Visual Movement Timing: 250 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 clockwise 1 5.517162 15.700461
002 clockwise 1 4.933719 31.801265
003 clockwise 3 5.650252 48.635300
004 clockwise 3 4.866961 64.686011
005 clockwise 2 2.867431 78.720213
006 clockwise 2 7.134347 97.021251
007 clockwise 3 3.368906 111.556760
008 clockwise 2 3.066826 125.807159
009 clockwise 2 4.300082 141.289780
010 clockwise 1 5.183826 157.657059
011 clockwise 2 3.683942 196.657919
012 clockwise 2 2.183469 210.024778
013 clockwise 1 4.250831 225.442704
014 clockwise 1 5.951832 242.577668
015 clockwise 3 6.784300 260.528573
016 clockwise 1 5.302085 277.014340
017 clockwise 3 3.449694 291.630578
018 clockwise 3 6.666988 309.480604
019 clockwise 1 7.017186 327.681285
020 clockwise 3 3.483689 342.332054
021 clockwise 1 6.083901 364.316182
022 clockwise 1 9.301262 384.801093
023 clockwise 3 6.866955 402.818273
024 clockwise 2 5.283684 419.285639
025 clockwise 2 6.686038 437.155431
026 clockwise 3 6.166742 454.505125
027 clockwise 1 4.216689 469.904250
028 clockwise 2 5.333513 486.404579
029 clockwise 2 5.183975 502.755656
030 clockwise 3 4.617018 518.539457
031 clockwise 1 3.816724 538.106585
032 clockwise 2 4.350354 553.640753
033 clockwise 1 3.950077 568.774295
034 clockwise 3 3.833147 583.791361
035 clockwise 3 5.883162 600.824688
036 clockwise 2 5.283602 617.258958
037 clockwise 1 5.600189 634.027968
038 clockwise 3 4.832960 650.043580
039 clockwise 2 6.250909 667.477960
040 clockwise 3 4.318084 682.962846
041 clockwise 2 3.616831 739.562991
042 clockwise 3 9.134357 759.880584
043 clockwise 2 5.917302 776.981207
044 clockwise 2 4.850568 793.015268
045 clockwise 1 7.383543 811.584049
046 clockwise 2 5.616677 828.366919
047 clockwise 3 8.150624 847.700333
048 clockwise 1 6.867288 865.734293
049 clockwise 2 5.684131 882.585367
050 clockwise 1 4.767015 898.535843
051 clockwise 3 4.617213 945.469970
052 clockwise 1 5.867168 962.503957
053 clockwise 3 2.317393 975.988453
054 clockwise 2 5.134664 992.307780
055 clockwise 1 3.783064 1007.273154
056 clockwise 1 4.817615 1023.274429
057 clockwise 2 3.967532 1038.392201
058 clockwise 3 6.050493 1055.609358
059 clockwise 3 10.201294 1076.977689
060 clockwise 1 6.417140 1094.561522
061 clockwise 1 3.950339 1124.162005
062 clockwise 3 1.817073 1137.162685
063 clockwise 3 2.199717 1150.548133
064 clockwise 2 3.383559 1165.114408
065 clockwise 1 3.567330 1179.847616
066 clockwise 1 6.650953 1197.664854
067 clockwise 2 4.483668 1213.315163
068 clockwise 3 6.117247 1230.615792
069 clockwise 1 6.967167 1248.766494
070 clockwise 3 3.833695 1263.784020
071 clockwise 1 4.633838 1297.985069
072 clockwise 3 3.583762 1312.752274
073 clockwise 1 4.167058 1328.104926
074 clockwise 3 6.016140 1345.304086
075 clockwise 3 5.583566 1362.070553
076 clockwise 2 12.234846 1385.488905
077 clockwise 2 11.933683 1408.606057
078 clockwise 1 9.017536 1428.807414
079 clockwise 1 10.217826 1450.192127
080 clockwise 3 7.151157 1468.510068
081 clockwise 2 7.566489 1501.078020
082 clockwise 2 3.150148 1515.410961
083 clockwise 1 2.600462 1529.194675
084 clockwise 1 2.867148 1543.245362
085 clockwise 2 3.683733 1558.095933
086 clockwise 2 5.600565 1574.880421
087 clockwise 3 4.133696 1590.197740
088 clockwise 2 4.884159 1606.265317
089 clockwise 3 5.750406 1623.198974
090 clockwise 2 6.733926 1641.116458
091 clockwise 2 5.216271 1677.484467
092 clockwise 2 5.400704 1694.068069
093 clockwise 3 5.833864 1711.085448
094 clockwise 3 7.117433 1729.370122
095 clockwise 1 10.333647 1750.887249
096 clockwise 1 8.984323 1771.055181
097 clockwise 2 9.067083 1791.305881
098 clockwise 3 7.817395 1810.307078
099 clockwise 1 4.716833 1826.209209
100 clockwise 2 12.733093 1850.125176
101 clockwise 1 4.533990 1869.976158
102 clockwise 3 5.117198 1886.277157
103 clockwise 2 9.484149 1906.944843
104 clockwise 3 7.384318 1925.512770
105 clockwise 2 6.766779 1943.462933
106 clockwise 3 4.667294 1959.313990
107 clockwise 1 9.349619 1979.847077
108 clockwise 3 7.783491 1998.782009
109 clockwise 2 12.053244 2021.984847
110 clockwise 1 7.600690 2040.735549
111 clockwise 1 4.667127 2062.386567
112 clockwise 2 3.283535 2076.836493
113 clockwise 3 9.117626 2097.137810
114 clockwise 1 9.234233 2117.555499
115 clockwise 3 9.552226 2138.291342
116 clockwise 2 4.816553 2154.290935
117 clockwise 1 7.100272 2172.574806
118 clockwise 3 9.784046 2193.526267
119 clockwise 2 4.383811 2209.093913
120 clockwise 1 8.667511 2228.928567
