Experiment Began: Experiment Ended: 12:17:39

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList9.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_200.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_200.wav
Visual Movement Timing: 200 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 clockwise 2 3.667403 13.850808
002 clockwise 1 4.283873 29.318324
003 clockwise 3 4.433841 44.935866
004 clockwise 1 4.466869 60.586759
005 clockwise 3 5.517901 77.288651
006 clockwise 3 6.267402 94.739885
007 clockwise 1 5.117241 111.041392
008 clockwise 3 5.283675 127.510273
009 clockwise 1 4.499809 143.193237
010 clockwise 2 4.200528 158.560078
011 clockwise 2 3.567183 182.061295
012 clockwise 3 3.650687 196.878764
013 clockwise 1 3.167055 211.230029
014 clockwise 3 3.883962 226.297608
015 clockwise 1 4.200356 241.665084
016 clockwise 1 2.967494 255.799875
017 clockwise 2 2.950065 269.933332
018 clockwise 1 3.635819 284.753400
019 clockwise 2 5.033189 300.970436
020 clockwise 2 3.150123 315.303410
021 clockwise 1 4.050557 345.838811
022 clockwise 3 4.133808 361.140030
023 clockwise 1 3.100239 375.424130
024 clockwise 3 3.083492 389.691852
025 clockwise 2 3.383857 404.243057
026 clockwise 2 2.984112 418.394333
027 clockwise 3 3.600884 433.162025
028 clockwise 2 3.950427 448.297488
029 clockwise 2 3.033125 462.513815
030 clockwise 3 2.600076 476.296876
031 clockwise 3 2.717247 507.032296
032 clockwise 3 2.433966 520.650248
033 clockwise 2 2.950580 534.784524
034 clockwise 1 2.767612 548.735777
035 clockwise 1 2.533699 562.452954
036 clockwise 2 2.783478 576.420271
037 clockwise 3 3.300653 590.904853
038 clockwise 3 3.251575 605.340500
039 clockwise 2 3.133492 619.657880
040 clockwise 1 3.533028 634.373665
041 clockwise 3 3.667787 671.760200
042 clockwise 1 3.750379 686.677651
043 clockwise 1 5.417371 703.278889
044 clockwise 3 12.168325 726.631187
045 clockwise 2 8.351286 746.166000
046 clockwise 3 12.166240 769.518576
047 clockwise 1 4.516845 785.219148
048 clockwise 2 14.101241 810.487853
049 clockwise 2 11.700134 833.372138
050 clockwise 1 4.734085 849.290084
051 clockwise 1 18.951878 892.692886
052 clockwise 3 12.769094 916.646030
053 clockwise 2 12.332539 940.161818
054 clockwise 1 14.801083 966.129970
055 clockwise 3 17.651989 994.965815
056 clockwise 1 13.385047 1019.518033
057 clockwise 2 9.384504 1040.086225
058 clockwise 3 16.603391 1067.856901
059 clockwise 2 13.983005 1093.022492
060 clockwise 2 7.916919 1112.123230
061 clockwise 1 9.884023 1177.859060
062 clockwise 3 5.933975 1194.976938
063 clockwise 1 10.751397 1216.912418
064 clockwise 2 5.733752 1233.829963
065 clockwise 2 8.333212 1253.349009
066 clockwise 3 7.666509 1272.181954
067 clockwise 3 3.866765 1287.215662
068 clockwise 2 15.751403 1314.151270
069 clockwise 2 10.467623 1335.786121
070 clockwise 1 17.185112 1364.154682
071 clockwise 3 19.284879 1400.457149
072 clockwise 2 12.582920 1424.225646
073 clockwise 3 14.034365 1449.443892
074 clockwise 3 7.067766 1467.695518
075 clockwise 2 11.884227 1490.746909
076 clockwise 1 7.550910 1509.481347
077 clockwise 3 9.234231 1529.899532
078 clockwise 1 13.603226 1554.669893
079 clockwise 3 18.366094 1584.219423
080 clockwise 3 13.483946 1608.887204
081 clockwise 2 10.917521 1657.839421
082 clockwise 1 9.917652 1678.941149
083 clockwise 3 5.983926 1696.109047
084 clockwise 1 17.803647 1725.096670
085 clockwise 1 7.833113 1744.113239
086 clockwise 2 8.733649 1764.029692
087 clockwise 1 15.434421 1790.648062
088 clockwise 1 0.000000 1821.833784
089 clockwise 2 2.917247 1835.935004
090 clockwise 2 3.817494 1850.936142
091 clockwise 1 5.867648 1869.154319
092 clockwise 3 4.351717 1884.689996
093 clockwise 2 5.016069 1900.889994
094 clockwise 2 5.016865 1917.090073
095 clockwise 1 4.384006 1932.657711
096 clockwise 3 14.518189 1958.342558
097 clockwise 3 7.050242 1976.576061
098 clockwise 1 6.934340 1994.660608
099 clockwise 1 6.383961 2012.228084
100 clockwise 3 7.501012 2030.913071
101 clockwise 1 3.867500 2051.314373
102 clockwise 3 3.719139 2066.200319
103 clockwise 1 5.783252 2083.166473
104 clockwise 2 5.783381 2100.133075
105 clockwise 2 7.650779 2118.951099
106 clockwise 1 10.134337 2140.269256
107 clockwise 3 11.784741 2163.237663
108 clockwise 3 7.367884 2181.789150
109 clockwise 2 7.150879 2200.123795
110 clockwise 3 5.167411 2216.474874
111 clockwise 2 7.399543 2236.676697
112 clockwise 2 5.050169 2252.910102
113 clockwise 3 10.150637 2274.244186
114 clockwise 3 4.067353 2289.495683
115 clockwise 1 8.334393 2309.014030
116 clockwise 1 16.518549 2336.716205
117 clockwise 2 7.067335 2354.967562
118 clockwise 1 5.535576 2371.687108
119 clockwise 2 7.866659 2390.737662
120 clockwise 2 6.650274 2408.570730
