Experiment Began: Experiment Ended: 18:11:13

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList4.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_250.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_250.wav
Visual Movement Timing: 250 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 clockwise 1 5.550091 15.716737
002 clockwise 1 3.800018 30.667371
003 clockwise 3 3.249878 45.067478
004 clockwise 3 8.283183 64.501170
005 clockwise 2 7.333290 82.985262
006 clockwise 2 4.116767 98.252784
007 clockwise 3 3.716855 113.119704
008 clockwise 2 6.517062 130.787013
009 clockwise 2 9.650785 151.589193
010 clockwise 1 6.266905 169.005449
011 clockwise 2 6.233714 215.073157
012 clockwise 2 8.667015 234.890327
013 clockwise 1 7.533550 253.574089
014 clockwise 1 6.500129 271.224714
015 clockwise 3 4.366701 286.741969
016 clockwise 1 5.700201 303.592412
017 clockwise 3 16.599944 331.343097
018 clockwise 3 6.667137 349.161065
019 clockwise 1 3.216871 363.528370
020 clockwise 3 5.233464 379.912837
021 clockwise 1 14.067454 428.032424
022 clockwise 1 8.750718 447.933391
023 clockwise 3 6.450429 465.550586
024 clockwise 2 4.650377 481.384596
025 clockwise 2 6.267486 498.835650
026 clockwise 3 5.617362 515.619599
027 clockwise 1 4.833735 531.636691
028 clockwise 2 0.066418 542.886903
029 clockwise 2 5.517836 559.588650
030 clockwise 3 6.400643 577.155978
031 clockwise 1 3.716429 627.007663
032 clockwise 2 10.650209 648.825030
033 clockwise 1 5.600214 665.592444
034 clockwise 3 7.667221 684.443537
035 clockwise 3 10.700778 706.311272
036 clockwise 2 4.833966 722.328881
037 clockwise 1 4.150276 737.645789
038 clockwise 3 11.751273 760.580790
039 clockwise 2 3.267165 775.032002
040 clockwise 3 6.550569 792.766208
041 clockwise 2 6.350401 817.868596
042 clockwise 3 5.616249 834.667935
043 clockwise 2 4.100458 849.918518
044 clockwise 2 3.816944 864.918755
045 clockwise 1 7.384124 883.486499
046 clockwise 2 4.550286 899.203403
047 clockwise 3 6.033637 916.420467
048 clockwise 1 9.917224 937.504435
049 clockwise 2 4.483340 953.171156
050 clockwise 1 5.384067 969.739008
051 clockwise 3 5.234193 991.990205
052 clockwise 1 5.133940 1008.307517
053 clockwise 3 3.733588 1023.207998
054 clockwise 2 4.516898 1038.908445
055 clockwise 1 4.101842 1054.177434
056 clockwise 1 4.533635 1069.894437
057 clockwise 2 7.732985 1088.810358
058 clockwise 3 4.883784 1104.877234
059 clockwise 3 5.250551 1121.294324
060 clockwise 1 6.550089 1139.027920
061 clockwise 1 3.550399 1188.113390
062 clockwise 3 5.716713 1204.996725
063 clockwise 3 3.116909 1219.297587
064 clockwise 2 3.667224 1234.148582
065 clockwise 1 5.167037 1250.499256
066 clockwise 1 4.867167 1266.550062
067 clockwise 2 4.084080 1281.817519
068 clockwise 3 4.417034 1297.417758
069 clockwise 1 3.183883 1311.787078
070 clockwise 3 3.400011 1326.369828
071 clockwise 1 5.183293 1343.886106
072 clockwise 3 9.250618 1364.320331
073 clockwise 1 4.866778 1380.370505
074 clockwise 3 9.251108 1400.805317
075 clockwise 3 6.983866 1418.972688
076 clockwise 2 4.450446 1434.606736
077 clockwise 2 6.016712 1451.790548
078 clockwise 1 5.050811 1468.008575
079 clockwise 1 5.983997 1485.177046
080 clockwise 3 6.733974 1503.094426
081 clockwise 2 2.583135 1563.029088
082 clockwise 2 7.933759 1582.145935
083 clockwise 1 3.667004 1596.996130
084 clockwise 1 6.633477 1614.796854
085 clockwise 2 9.317357 1635.281167
086 clockwise 2 16.116170 1662.581171
087 clockwise 3 4.283931 1678.049065
088 clockwise 2 2.817350 1692.049612
089 clockwise 3 3.433799 1706.649976
090 clockwise 2 6.268351 1724.101763
091 clockwise 2 3.017194 1739.202307
092 clockwise 2 7.517169 1757.902828
093 clockwise 3 4.185170 1773.254819
094 clockwise 3 3.017006 1787.455353
095 clockwise 1 4.482998 1803.121469
096 clockwise 1 2.966705 1817.271562
097 clockwise 2 4.350176 1832.788366
098 clockwise 3 4.200025 1848.154940
099 clockwise 1 9.967055 1869.305785
100 clockwise 2 6.183729 1886.673499
101 clockwise 1 6.033493 1907.807399
102 clockwise 3 5.750165 1924.741255
103 clockwise 2 3.166727 1939.091522
104 clockwise 3 4.117486 1954.392718
105 clockwise 2 7.551022 1973.110338
106 clockwise 3 3.167211 1987.461233
107 clockwise 1 5.017475 2003.662149
108 clockwise 3 4.202148 2019.047559
109 clockwise 2 4.116798 2034.347719
110 clockwise 1 3.883203 2049.414087
111 clockwise 1 6.367054 2074.363970
112 clockwise 2 5.833588 2091.380898
113 clockwise 3 5.201224 2107.766052
114 clockwise 1 5.933712 2124.883201
115 clockwise 3 5.050143 2141.116936
116 clockwise 2 4.933291 2157.234081
117 clockwise 1 4.501052 2172.918802
118 clockwise 3 3.883755 2187.969349
119 clockwise 2 3.833589 2202.986448
120 clockwise 1 3.217066 2217.387107
