Experiment Began: Experiment Ended: 16:12:05

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList6.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_250.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_250.wav
Visual Movement Timing: 250 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 counterClockwise 3 3.367043 13.567103
002 counterClockwise 1 3.967403 28.718014
003 counterClockwise 2 4.033650 43.935210
004 counterClockwise 1 3.783926 58.902809
005 counterClockwise 1 3.950496 74.020386
006 counterClockwise 2 3.650402 88.837669
007 counterClockwise 3 3.501234 103.506305
008 counterClockwise 1 3.732789 118.389781
009 counterClockwise 1 2.900319 132.473415
010 counterClockwise 3 2.417107 146.073925
011 counterClockwise 3 3.833810 170.041500
012 counterClockwise 1 3.483271 184.691972
013 counterClockwise 2 2.733911 198.609771
014 counterClockwise 1 2.417081 212.210462
015 counterClockwise 1 3.333662 226.727536
016 counterClockwise 2 3.200332 241.095155
017 counterClockwise 3 4.551954 256.832809
018 counterClockwise 3 3.366775 271.363890
019 counterClockwise 1 3.433527 285.963844
020 counterClockwise 3 2.733765 299.881291
021 counterClockwise 2 2.950970 335.683282
022 counterClockwise 2 2.333988 349.200847
023 counterClockwise 3 3.450218 363.834447
024 counterClockwise 2 4.150629 379.168895
025 counterClockwise 3 3.483877 393.836651
026 counterClockwise 2 2.799939 407.821424
027 counterClockwise 1 2.799742 421.804301
028 counterClockwise 3 2.516786 435.504359
029 counterClockwise 2 2.450620 449.138929
030 counterClockwise 2 2.050035 462.372939
031 counterClockwise 2 3.117477 483.874342
032 counterClockwise 3 4.017255 499.075364
033 counterClockwise 1 2.567456 512.826360
034 counterClockwise 2 3.466518 527.476440
035 counterClockwise 1 1.250205 539.877218
036 counterClockwise 1 2.866861 553.929227
037 counterClockwise 3 3.016566 568.111855
038 counterClockwise 1 3.083340 582.378384
039 counterClockwise 2 2.333880 595.879455
040 counterClockwise 3 2.500114 609.563301
041 counterClockwise 2 3.483636 627.164243
042 counterClockwise 1 2.067166 640.415104
043 counterClockwise 3 4.917224 656.499114
044 counterClockwise 3 2.584054 670.266932
045 counterClockwise 2 3.300464 684.751193
046 counterClockwise 2 2.166886 698.103337
047 counterClockwise 3 4.249651 713.519333
048 counterClockwise 2 2.466859 727.153340
049 counterClockwise 1 3.283683 741.620985
050 counterClockwise 1 3.616781 756.421441
051 counterClockwise 2 4.317577 777.206712
052 counterClockwise 3 3.916985 792.307270
053 counterClockwise 1 3.067154 806.558098
054 counterClockwise 3 2.550235 820.292024
055 counterClockwise 2 2.717402 834.194720
056 counterClockwise 3 4.499916 849.860697
057 counterClockwise 3 2.933877 863.960866
058 counterClockwise 1 3.183565 878.311342
059 counterClockwise 2 1.899827 891.395041
060 counterClockwise 1 2.133361 904.712131
061 counterClockwise 2 6.617519 928.263544
062 counterClockwise 1 5.334000 944.781236
063 counterClockwise 2 3.733760 959.698924
064 counterClockwise 3 4.685657 975.568193
065 counterClockwise 3 5.132972 991.884840
066 counterClockwise 1 1.600062 1004.668194
067 counterClockwise 3 2.583451 1018.435514
068 counterClockwise 3 3.416694 1033.019577
069 counterClockwise 1 3.533904 1047.736998
070 counterClockwise 2 5.017574 1063.938662
071 counterClockwise 1 2.816726 1079.389063
072 counterClockwise 2 2.183410 1092.756200
073 counterClockwise 2 1.866830 1105.806933
074 counterClockwise 3 1.735198 1118.709387
075 counterClockwise 3 3.883205 1133.776110
076 counterClockwise 1 4.967076 1149.925999
077 counterClockwise 1 5.116805 1166.209945
078 counterClockwise 3 2.183511 1179.577287
079 counterClockwise 2 2.816825 1193.577990
080 counterClockwise 2 3.834404 1208.579899
081 counterClockwise 1 2.800643 1233.214405
082 counterClockwise 1 3.683720 1248.081471
083 counterClockwise 2 2.233557 1261.501102
084 counterClockwise 2 1.716359 1274.383751
085 counterClockwise 3 0.633462 1286.200018
086 counterClockwise 2 2.116828 1299.500832
087 counterClockwise 3 2.183445 1312.851557
088 counterClockwise 1 2.750399 1326.785898
089 counterClockwise 3 4.216812 1342.186399
090 counterClockwise 1 2.150454 1355.520783
091 counterClockwise 2 2.567178 1370.054805
092 counterClockwise 1 2.466996 1383.705766
093 counterClockwise 3 2.635694 1397.508638
094 counterClockwise 2 5.283389 1413.958382
095 counterClockwise 3 2.483639 1427.624639
096 counterClockwise 1 1.433403 1440.241496
097 counterClockwise 1 3.833629 1455.259103
098 counterClockwise 3 2.900115 1469.342953
099 counterClockwise 3 2.433727 1482.960594
100 counterClockwise 2 2.983774 1497.128096
101 counterClockwise 3 2.950813 1516.095701
102 counterClockwise 1 3.183612 1530.463040
103 counterClockwise 2 2.335229 1543.965608
104 counterClockwise 1 2.650025 1557.798994
105 counterClockwise 2 2.666502 1571.648321
106 counterClockwise 2 0.383094 1583.214694
107 counterClockwise 1 2.367329 1596.765644
108 counterClockwise 1 1.916912 1609.866316
109 counterClockwise 2 3.834575 1624.884821
110 counterClockwise 3 2.133561 1638.185738
111 counterClockwise 1 3.068400 1702.089007
112 counterClockwise 3 1.033558 1714.306062
113 counterClockwise 3 3.433395 1728.922141
114 counterClockwise 2 4.834171 1744.939615
115 counterClockwise 1 1.166605 1757.290114
116 counterClockwise 3 2.933956 1771.408244
117 counterClockwise 2 2.733786 1785.325830
118 counterClockwise 1 3.383883 1799.893196
119 counterClockwise 2 6.334030 1817.411002
120 counterClockwise 3 2.333819 1830.928736
