Experiment Began: Experiment Ended: 10:07:02

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList5.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_250.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_250.wav
Visual Movement Timing: 250 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 clockwise 3 2.800269 12.983858
002 clockwise 1 3.217013 27.384862
003 clockwise 2 3.583520 42.135722
004 clockwise 3 0.434890 53.754507
005 clockwise 3 3.866240 68.804217
006 clockwise 1 3.033536 82.987285
007 clockwise 3 3.533362 97.671213
008 clockwise 2 3.666824 112.488539
009 clockwise 1 4.950178 128.589201
010 clockwise 2 3.766779 143.506410
011 clockwise 1 2.983513 174.474119
012 clockwise 1 2.616757 188.241214
013 clockwise 2 4.550329 203.941906
014 clockwise 3 3.001423 218.093592
015 clockwise 1 2.666634 231.910798
016 clockwise 3 4.033484 247.093355
017 clockwise 2 3.233680 261.477538
018 clockwise 3 4.317080 276.944647
019 clockwise 2 3.366744 291.461580
020 clockwise 3 4.767085 307.379027
021 clockwise 3 4.300229 341.996627
022 clockwise 2 4.300275 357.447164
023 clockwise 3 2.099668 370.697409
024 clockwise 1 3.433559 385.281397
025 clockwise 2 3.483280 399.916924
026 clockwise 2 2.266887 413.332845
027 clockwise 1 4.283539 428.766595
028 clockwise 1 2.817125 442.734137
029 clockwise 2 3.316925 457.201111
030 clockwise 1 2.800266 471.151489
031 clockwise 1 3.799891 512.819232
032 clockwise 2 2.250104 526.219824
033 clockwise 3 2.133480 539.503671
034 clockwise 3 3.350358 554.004303
035 clockwise 2 4.782978 569.939100
036 clockwise 1 3.633557 584.722081
037 clockwise 1 3.650034 599.522529
038 clockwise 2 3.100122 613.773227
039 clockwise 1 4.483490 629.407187
040 clockwise 3 4.550238 645.107853
041 clockwise 1 2.566586 681.375730
042 clockwise 3 3.183666 695.709734
043 clockwise 3 3.416845 710.276827
044 clockwise 1 4.800145 726.229039
045 clockwise 2 3.299793 740.678576
046 clockwise 3 5.550085 757.378868
047 clockwise 1 4.216560 772.746277
048 clockwise 3 3.883492 787.780187
049 clockwise 1 4.016754 802.947333
050 clockwise 3 3.766761 817.864506
051 clockwise 2 4.049993 841.015186
052 clockwise 2 3.750515 855.916191
053 clockwise 1 3.833222 870.899564
054 clockwise 2 4.150345 886.202323
055 clockwise 2 4.767035 902.118833
056 clockwise 3 3.517011 916.786621
057 clockwise 2 5.199981 933.137693
058 clockwise 1 2.650195 946.938453
059 clockwise 3 2.832999 960.922355
060 clockwise 2 1.950399 974.023956
061 clockwise 2 2.449956 993.212141
062 clockwise 2 3.616984 1007.979176
063 clockwise 1 4.134061 1023.263438
064 clockwise 2 3.650026 1038.064173
065 clockwise 3 3.916998 1053.131945
066 clockwise 3 3.083878 1067.366111
067 clockwise 1 3.953754 1082.470009
068 clockwise 1 2.268089 1095.889685
069 clockwise 2 3.333026 1110.371779
070 clockwise 2 2.649917 1124.172405
071 clockwise 1 3.084400 1139.424009
072 clockwise 2 3.000377 1153.574580
073 clockwise 3 3.532512 1168.258253
074 clockwise 1 2.483579 1181.893050
075 clockwise 2 4.217471 1197.294501
076 clockwise 1 3.119037 1211.598087
077 clockwise 3 4.216167 1226.998205
078 clockwise 3 4.766940 1242.947807
079 clockwise 1 5.216930 1259.348657
080 clockwise 2 3.166932 1273.699773
081 clockwise 3 4.483665 1299.317474
082 clockwise 1 2.767493 1313.268967
083 clockwise 3 3.400527 1327.852951
084 clockwise 3 5.667683 1344.704390
085 clockwise 2 3.832597 1359.722853
086 clockwise 3 3.450523 1374.340403
087 clockwise 1 4.566894 1390.090805
088 clockwise 3 4.250352 1405.525273
089 clockwise 2 4.033736 1420.726057
090 clockwise 1 4.434174 1436.343984
091 clockwise 1 3.333755 1464.044989
092 clockwise 3 4.368694 1479.597552
093 clockwise 3 3.033628 1493.798209
094 clockwise 1 2.916117 1507.896890
095 clockwise 2 3.683583 1522.764317
096 clockwise 1 3.400644 1537.348814
097 clockwise 2 2.566993 1551.082898
098 clockwise 1 3.567024 1565.833881
099 clockwise 3 4.784363 1581.802260
100 clockwise 3 4.100424 1597.086430
101 clockwise 2 5.185517 1615.389175
102 clockwise 3 3.333818 1629.906626
103 clockwise 1 6.850105 1647.938872
104 clockwise 1 2.283375 1661.405843
105 clockwise 3 3.033413 1675.623265
106 clockwise 2 3.666843 1690.474264
107 clockwise 1 3.283581 1704.941704
108 clockwise 3 3.167354 1719.276122
109 clockwise 2 4.383718 1734.843328
110 clockwise 1 3.933781 1749.944448
111 clockwise 1 2.668676 1766.713473
112 clockwise 3 3.999999 1781.896812
113 clockwise 2 5.250634 1798.330228
114 clockwise 3 5.467306 1814.981817
115 clockwise 2 6.400272 1832.549227
116 clockwise 1 5.017717 1848.751273
117 clockwise 2 3.334129 1863.269215
118 clockwise 3 4.367458 1878.820327
119 clockwise 2 4.050379 1894.056313
120 clockwise 2 6.083514 1911.305656
