Experiment Began: Experiment Ended: 11:17:28

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList3.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_200.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_200.wav
Visual Movement Timing: 200 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 counterClockwise 1 3.370346 13.553617
002 counterClockwise 1 3.750248 28.486601
003 counterClockwise 2 2.132748 41.802347
004 counterClockwise 1 2.282452 55.268033
005 counterClockwise 3 2.166526 68.601266
006 counterClockwise 3 5.317105 85.101496
007 counterClockwise 1 1.950217 98.235038
008 counterClockwise 3 2.083536 111.502295
009 counterClockwise 1 2.100156 124.786444
010 counterClockwise 2 1.450393 137.420574
011 counterClockwise 1 1.749925 166.187047
012 counterClockwise 2 5.567481 182.938064
013 counterClockwise 3 1.750764 195.855851
014 counterClockwise 2 2.433992 209.459450
015 counterClockwise 1 4.499927 225.142516
016 counterClockwise 3 2.932754 239.257955
017 counterClockwise 1 3.466923 253.908459
018 counterClockwise 3 2.166815 267.258716
019 counterClockwise 2 2.833663 281.276049
020 counterClockwise 1 3.250009 295.693308
021 counterClockwise 2 2.700239 338.111073
022 counterClockwise 3 2.784157 352.078564
023 counterClockwise 2 2.567106 365.829037
024 counterClockwise 3 3.452788 380.465612
025 counterClockwise 1 2.783713 394.432681
026 counterClockwise 2 1.999684 407.598616
027 counterClockwise 2 2.599309 421.364037
028 counterClockwise 3 3.267109 435.814173
029 counterClockwise 2 2.733362 449.731054
030 counterClockwise 3 2.883579 463.798475
031 counterClockwise 2 2.383612 497.582509
032 counterClockwise 2 2.733710 511.499682
033 counterClockwise 3 2.316931 525.000080
034 counterClockwise 1 2.333735 538.517237
035 counterClockwise 3 1.999976 551.700569
036 counterClockwise 2 1.750380 564.634776
037 counterClockwise 3 1.769596 577.571020
038 counterClockwise 1 1.800005 590.554463
039 counterClockwise 3 1.649513 603.386895
040 counterClockwise 1 3.316392 617.886534
041 counterClockwise 2 3.966714 668.086642
042 counterClockwise 3 3.883883 683.154489
043 counterClockwise 1 6.783674 701.105697
044 counterClockwise 2 3.167175 715.456150
045 counterClockwise 1 2.616926 729.256438
046 counterClockwise 3 3.416779 743.856905
047 counterClockwise 3 1.619650 756.643767
048 counterClockwise 1 2.650226 770.477216
049 counterClockwise 3 3.083188 784.743615
050 counterClockwise 3 2.132592 798.042206
051 counterClockwise 2 4.000379 827.342194
052 counterClockwise 1 2.184027 840.709977
053 counterClockwise 2 2.050313 853.943981
054 counterClockwise 2 2.266905 867.394501
055 counterClockwise 1 2.250036 880.828127
056 counterClockwise 1 1.700451 893.712358
057 counterClockwise 3 1.116720 906.012285
058 counterClockwise 2 1.616780 918.812748
059 counterClockwise 2 1.666601 931.646266
060 counterClockwise 1 4.170057 946.999976
061 counterClockwise 3 5.365277 984.164294
062 counterClockwise 1 1.732403 997.080920
063 counterClockwise 2 1.383861 1009.647826
064 counterClockwise 3 2.350586 1023.181539
065 counterClockwise 1 1.716716 1036.081616
066 counterClockwise 3 1.966833 1049.231944
067 counterClockwise 1 1.700311 1062.116123
068 counterClockwise 2 1.583637 1074.883256
069 counterClockwise 2 1.683685 1087.733706
070 counterClockwise 3 1.783310 1100.684009
071 counterClockwise 2 3.584088 1134.468069
072 counterClockwise 3 3.783963 1149.435312
073 counterClockwise 3 2.350282 1162.971350
074 counterClockwise 1 3.466482 1177.621070
075 counterClockwise 3 2.366013 1191.169695
076 counterClockwise 3 2.832979 1205.186048
077 counterClockwise 2 2.716945 1219.086247
078 counterClockwise 1 3.032780 1233.286617
079 counterClockwise 1 3.050020 1247.520647
080 counterClockwise 3 2.867215 1261.571716
081 counterClockwise 1 2.983508 1314.455272
082 counterClockwise 2 3.733811 1329.372855
083 counterClockwise 2 1.783516 1342.339678
084 counterClockwise 1 2.186657 1355.710061
085 counterClockwise 3 2.983093 1369.876163
086 counterClockwise 2 1.949497 1383.008808
087 counterClockwise 2 2.050101 1396.241997
088 counterClockwise 1 2.316929 1409.741586
089 counterClockwise 1 2.633610 1423.541771
090 counterClockwise 2 2.216949 1436.942337
091 counterClockwise 1 3.133673 1472.076446
092 counterClockwise 1 2.066984 1485.326734
093 counterClockwise 2 3.683715 1500.193940
094 counterClockwise 1 2.366682 1513.744145
095 counterClockwise 3 3.050789 1527.962064
096 counterClockwise 1 2.666777 1541.812181
097 counterClockwise 1 2.350314 1555.348596
098 counterClockwise 2 2.766517 1569.298243
099 counterClockwise 3 3.666300 1584.147384
100 counterClockwise 3 2.033219 1597.363506
101 counterClockwise 2 2.150582 1612.780685
102 counterClockwise 1 3.699938 1627.647851
103 counterClockwise 3 3.433643 1642.265098
104 counterClockwise 2 3.050021 1656.498651
105 counterClockwise 2 2.499892 1670.198969
106 counterClockwise 1 2.200203 1683.582917
107 counterClockwise 1 2.000306 1696.767017
108 counterClockwise 3 2.434209 1710.384944
109 counterClockwise 1 3.033373 1724.584989
110 counterClockwise 2 1.849629 1737.621604
111 counterClockwise 3 2.965897 1775.752664
112 counterClockwise 3 1.433496 1788.369813
113 counterClockwise 2 1.383646 1800.937013
114 counterClockwise 2 1.250150 1813.370487
115 counterClockwise 3 2.034054 1826.588045
116 counterClockwise 2 2.333203 1840.105009
117 counterClockwise 3 1.866869 1853.155581
118 counterClockwise 3 3.550303 1867.889554
119 counterClockwise 1 2.533679 1881.606699
120 counterClockwise 2 3.633759 1896.424121
