Experiment Began: Experiment Ended: 15:44:15

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList8.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_250.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_250.wav
Visual Movement Timing: 250 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 counterClockwise 3 3.817243 14.000419
002 counterClockwise 2 3.317508 28.485394
003 counterClockwise 3 3.217160 42.886680
004 counterClockwise 3 3.750601 57.804262
005 counterClockwise 1 2.433593 71.404925
006 counterClockwise 2 3.050681 85.639472
007 counterClockwise 3 2.650684 99.456941
008 counterClockwise 2 5.850076 116.492240
009 counterClockwise 1 3.550086 131.224968
010 counterClockwise 3 6.017470 148.425845
011 counterClockwise 2 5.116978 169.860203
012 counterClockwise 1 5.350582 186.395079
013 counterClockwise 2 4.783731 202.362210
014 counterClockwise 3 7.067519 220.596923
015 counterClockwise 3 5.152300 236.916706
016 counterClockwise 1 3.633304 251.733572
017 counterClockwise 1 6.100289 269.016630
018 counterClockwise 3 4.733585 284.917040
019 counterClockwise 2 5.134265 301.235549
020 counterClockwise 1 3.150684 315.569721
021 counterClockwise 2 3.283503 366.121292
022 counterClockwise 1 3.534170 380.805821
023 counterClockwise 3 4.799999 396.791348
024 counterClockwise 2 4.601068 412.574929
025 counterClockwise 1 4.517111 428.275993
026 counterClockwise 2 4.833448 444.293253
027 counterClockwise 1 2.983642 458.444395
028 counterClockwise 1 3.334029 472.961951
029 counterClockwise 3 4.034212 488.179884
030 counterClockwise 2 2.950147 502.296921
031 counterClockwise 2 3.833864 562.415378
032 counterClockwise 1 4.401049 577.983484
033 counterClockwise 1 3.283827 592.451105
034 counterClockwise 3 3.066945 606.701876
035 counterClockwise 1 3.867541 621.753126
036 counterClockwise 3 3.367088 636.304112
037 counterClockwise 1 3.784231 651.272110
038 counterClockwise 3 4.399494 666.857212
039 counterClockwise 2 3.933017 681.973149
040 counterClockwise 3 3.383334 696.523533
041 counterClockwise 2 4.100745 735.509115
042 counterClockwise 3 4.018213 750.711139
043 counterClockwise 2 3.601233 765.495869
044 counterClockwise 3 3.883982 780.546790
045 counterClockwise 2 3.016786 794.732614
046 counterClockwise 1 2.600185 808.515475
047 counterClockwise 2 3.316993 823.015592
048 counterClockwise 1 3.334064 837.533507
049 counterClockwise 2 3.350406 852.051582
050 counterClockwise 3 3.501257 866.736789
051 counterClockwise 1 3.400194 910.654568
052 counterClockwise 2 3.618856 925.457269
053 counterClockwise 2 2.883295 939.523697
054 counterClockwise 3 3.167027 953.873190
055 counterClockwise 1 3.800116 968.840239
056 counterClockwise 1 3.600291 983.591277
057 counterClockwise 3 3.650326 998.425862
058 counterClockwise 3 4.184021 1013.776860
059 counterClockwise 1 4.250163 1029.194519
060 counterClockwise 2 3.450381 1043.828892
061 counterClockwise 3 6.150836 1184.816385
062 counterClockwise 3 6.251453 1202.234972
063 counterClockwise 1 8.669448 1222.087905
064 counterClockwise 3 5.133092 1238.404534
065 counterClockwise 3 5.383620 1254.954548
066 counterClockwise 1 5.466844 1271.605338
067 counterClockwise 2 6.300430 1289.073090
068 counterClockwise 3 5.901210 1306.158590
069 counterClockwise 2 4.517643 1321.859993
070 counterClockwise 3 4.334176 1337.360967
071 counterClockwise 2 3.433488 1361.546890
072 counterClockwise 3 4.849494 1377.562541
073 counterClockwise 2 4.617183 1393.346583
074 counterClockwise 2 4.050992 1408.581216
075 counterClockwise 3 3.250597 1422.998731
076 counterClockwise 2 3.917181 1438.099769
077 counterClockwise 1 3.433991 1452.700639
078 counterClockwise 1 3.867217 1467.751710
079 counterClockwise 3 3.850930 1482.786635
080 counterClockwise 1 3.316621 1497.288247
081 counterClockwise 2 3.050376 1557.606521
082 counterClockwise 1 2.316600 1571.090449
083 counterClockwise 1 3.517377 1585.791733
084 counterClockwise 2 2.350498 1599.309127
085 counterClockwise 1 7.200845 1617.677314
086 counterClockwise 3 7.267087 1636.113132
087 counterClockwise 1 5.366635 1652.662158
088 counterClockwise 2 6.517067 1670.362548
089 counterClockwise 1 5.200365 1686.746671
090 counterClockwise 2 7.050794 1704.981109
091 counterClockwise 1 5.534263 1764.566288
092 counterClockwise 3 3.500704 1779.233918
093 counterClockwise 1 4.684138 1795.103032
094 counterClockwise 3 7.632900 1813.918389
095 counterClockwise 1 3.249874 1828.352173
096 counterClockwise 1 3.816864 1843.353061
097 counterClockwise 3 3.850187 1858.370825
098 counterClockwise 2 3.167108 1872.705270
099 counterClockwise 3 2.616921 1886.505736
100 counterClockwise 3 4.684451 1902.373603
101 counterClockwise 1 3.300450 1923.474021
102 counterClockwise 1 3.050697 1937.710532
103 counterClockwise 3 6.166366 1955.059678
104 counterClockwise 2 4.133691 1970.360285
105 counterClockwise 2 3.683793 1985.211688
106 counterClockwise 1 2.950136 1999.345529
107 counterClockwise 2 2.517023 2013.046507
108 counterClockwise 2 5.784145 2029.998028
109 counterClockwise 3 2.900390 2044.082356
110 counterClockwise 3 3.033683 2058.299699
111 counterClockwise 2 4.333785 2144.752270
112 counterClockwise 1 7.684474 2163.620708
113 counterClockwise 2 4.017503 2178.821433
114 counterClockwise 2 3.567156 2193.555472
115 counterClockwise 1 3.933202 2208.672573
116 counterClockwise 3 3.934116 2223.792564
117 counterClockwise 1 4.916403 2239.891628
118 counterClockwise 2 3.250291 2254.325137
119 counterClockwise 3 4.133664 2269.642695
120 counterClockwise 2 3.183441 2284.010294
