Experiment Began: Experiment Ended: 15:46:46

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList1.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_200.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_200.wav
Visual Movement Timing: 200 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 clockwise 3 3.000694 13.184139
002 clockwise 2 2.300524 26.667954
003 clockwise 1 1.583115 39.434819
004 clockwise 2 2.517011 53.119131
005 clockwise 2 2.400345 66.703072
006 clockwise 3 2.551541 80.421586
007 clockwise 3 2.266417 93.871897
008 clockwise 2 1.850013 106.904889
009 clockwise 3 2.433371 120.521689
010 clockwise 3 1.483575 133.189249
011 clockwise 1 2.434073 156.507285
012 clockwise 3 1.783430 169.474698
013 clockwise 3 1.266649 181.925161
014 clockwise 1 0.866667 193.975295
015 clockwise 2 1.416739 206.559379
016 clockwise 1 1.533538 219.276339
017 clockwise 1 2.168526 232.629093
018 clockwise 2 1.033259 244.845934
019 clockwise 1 0.166127 256.194826
020 clockwise 2 1.000375 268.378933
021 clockwise 2 2.150464 283.013269
022 clockwise 3 3.350477 297.530705
023 clockwise 2 2.851140 311.548797
024 clockwise 1 2.499962 325.232598
025 clockwise 3 3.117109 339.516847
026 clockwise 3 2.817014 353.517622
027 clockwise 1 2.733370 367.434945
028 clockwise 1 3.299847 381.920318
029 clockwise 2 2.583151 395.686363
030 clockwise 1 2.233662 409.103271
031 clockwise 1 2.350331 433.638043
032 clockwise 3 2.667230 447.488992
033 clockwise 3 3.168029 461.840595
034 clockwise 1 3.583524 476.607722
035 clockwise 2 1.116951 488.908714
036 clockwise 3 2.316821 502.392504
037 clockwise 1 2.383476 515.961402
038 clockwise 1 1.816253 528.961047
039 clockwise 2 4.000137 544.144078
040 clockwise 2 3.650741 558.961668
041 clockwise 3 2.483577 574.329249
042 clockwise 2 3.466722 588.979501
043 clockwise 1 2.350232 602.513745
044 clockwise 1 2.317008 616.014677
045 clockwise 3 3.133656 630.315254
046 clockwise 2 2.833662 644.332944
047 clockwise 3 2.783327 658.300184
048 clockwise 3 2.700017 672.185552
049 clockwise 2 3.916682 687.284996
050 clockwise 2 3.050400 701.518943
051 clockwise 3 3.033666 717.869590
052 clockwise 2 3.733624 732.787258
053 clockwise 3 3.334009 747.304944
054 clockwise 2 3.350622 761.838690
055 clockwise 1 3.383926 776.405954
056 clockwise 2 2.633519 790.223305
057 clockwise 1 2.500124 803.907518
058 clockwise 1 2.566727 817.659409
059 clockwise 3 1.599650 830.441982
060 clockwise 1 3.483635 845.108826
061 clockwise 2 2.617147 860.526694
062 clockwise 3 3.200106 874.910354
063 clockwise 3 2.966913 889.061111
064 clockwise 1 2.233693 902.462050
065 clockwise 3 3.583738 917.229246
066 clockwise 3 2.850672 931.263498
067 clockwise 1 1.933413 944.380343
068 clockwise 3 2.350158 957.897667
069 clockwise 1 2.983353 972.066428
070 clockwise 3 1.166621 984.415853
071 clockwise 2 3.450298 999.815772
072 clockwise 3 2.283525 1013.266597
073 clockwise 3 3.450510 1027.900749
074 clockwise 1 3.200442 1042.284763
075 clockwise 3 2.283431 1055.751809
076 clockwise 2 2.968155 1069.903969
077 clockwise 2 2.967008 1084.054387
078 clockwise 1 2.384236 1097.622419
079 clockwise 2 1.867289 1110.674701
080 clockwise 2 2.566276 1124.423559
081 clockwise 1 2.416868 1138.723632
082 clockwise 2 3.400257 1153.307628
083 clockwise 1 1.700080 1166.191683
084 clockwise 3 2.016949 1179.392507
085 clockwise 1 2.883371 1193.459659
086 clockwise 1 2.066665 1206.710240
087 clockwise 2 3.850827 1221.744882
088 clockwise 1 1.933682 1234.862077
089 clockwise 2 3.000705 1249.046369
090 clockwise 2 1.400677 1261.632254
091 clockwise 1 2.816354 1276.347255
092 clockwise 3 4.200159 1291.730884
093 clockwise 2 2.950459 1305.865327
094 clockwise 2 3.050724 1320.099540
095 clockwise 3 3.000385 1334.283379
096 clockwise 1 2.533630 1348.000891
097 clockwise 1 2.967036 1362.151857
098 clockwise 2 3.250472 1376.586006
099 clockwise 3 3.400953 1391.170564
100 clockwise 1 2.933780 1405.272539
101 clockwise 2 1.516227 1419.154714
102 clockwise 2 1.050063 1431.387952
103 clockwise 3 0.833312 1443.405040
104 clockwise 2 2.267543 1456.856363
105 clockwise 3 2.850325 1470.890244
106 clockwise 3 3.850004 1485.924161
107 clockwise 1 2.667075 1499.775176
108 clockwise 2 3.233796 1514.192846
109 clockwise 3 2.200620 1527.560369
110 clockwise 2 3.168309 1541.912627
111 clockwise 2 1.799773 1556.696280
112 clockwise 1 1.133720 1569.012706
113 clockwise 1 2.583887 1582.779543
114 clockwise 3 3.867616 1597.830849
115 clockwise 1 3.816685 1612.831424
116 clockwise 3 2.266944 1626.282408
117 clockwise 1 3.167188 1640.616595
118 clockwise 1 2.383960 1654.184133
119 clockwise 3 3.300283 1668.667822
120 clockwise 2 2.450258 1682.301937
