Experiment Began: Experiment Ended: 10:10:18

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList0.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_250.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_250.wav
Visual Movement Timing: 250 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 counterClockwise 3 6.550709 16.734280
002 counterClockwise 1 9.416973 37.334534
003 counterClockwise 1 5.666839 54.151742
004 counterClockwise 2 1.849701 67.153632
005 counterClockwise 2 12.833087 91.136858
006 counterClockwise 3 6.300303 108.603867
007 counterClockwise 1 6.516821 126.271500
008 counterClockwise 2 5.534047 142.955716
009 counterClockwise 3 4.483381 158.605894
010 counterClockwise 1 9.450756 179.211111
011 counterClockwise 3 12.816457 219.912884
012 counterClockwise 1 6.001327 237.097247
013 counterClockwise 2 6.418054 254.698629
014 counterClockwise 1 9.866567 275.749114
015 counterClockwise 2 6.117309 293.033465
016 counterClockwise 2 6.134250 310.351163
017 counterClockwise 1 5.983978 327.501753
018 counterClockwise 1 5.769174 344.438089
019 counterClockwise 3 6.200562 361.820894
020 counterClockwise 2 10.449780 383.437385
021 counterClockwise 3 6.533496 423.505070
022 counterClockwise 2 10.183881 444.872347
023 counterClockwise 3 6.017564 462.073595
024 counterClockwise 2 3.934746 477.191634
025 counterClockwise 3 6.484018 494.842252
026 counterClockwise 3 5.135013 511.161282
027 counterClockwise 2 5.866515 528.194492
028 counterClockwise 1 7.916357 547.277152
029 counterClockwise 1 10.016900 568.477591
030 counterClockwise 3 5.334373 584.996046
031 counterClockwise 2 6.484033 637.264369
032 counterClockwise 3 10.000768 658.448428
033 counterClockwise 2 10.934189 680.566193
034 counterClockwise 3 9.200895 700.952093
035 counterClockwise 1 6.100661 718.218135
036 counterClockwise 3 9.400706 738.801198
037 counterClockwise 1 4.183960 754.168550
038 counterClockwise 2 9.834180 775.186002
039 counterClockwise 1 7.634903 794.004530
040 counterClockwise 2 5.850620 811.038756
041 counterClockwise 3 6.334993 863.607713
042 counterClockwise 2 9.233445 884.024720
043 counterClockwise 1 5.600178 900.790676
