Experiment Began: Experiment Ended: 10:13:37

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList5.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_200.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_200.wav
Visual Movement Timing: 200 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 clockwise 3 4.284104 14.467726
002 clockwise 1 3.583927 29.201767
003 clockwise 2 5.250511 45.635660
004 clockwise 3 3.417383 60.236960
005 clockwise 3 4.951927 76.355685
006 clockwise 1 3.949792 91.489311
007 clockwise 3 2.800381 105.456353
008 clockwise 2 4.433559 121.072739
009 clockwise 1 4.601044 136.840779
010 clockwise 2 2.166984 150.191513
011 clockwise 1 3.850472 166.242209
012 clockwise 1 3.566945 180.993018
013 clockwise 2 2.650105 194.827053
014 clockwise 3 2.450460 208.461700
015 clockwise 1 4.817526 224.462761
016 clockwise 3 4.734082 240.380729
017 clockwise 2 3.084038 254.648326
018 clockwise 3 4.583860 270.415766
019 clockwise 2 5.049925 286.635364
020 clockwise 3 3.933354 301.735017
021 clockwise 3 3.083635 316.752447
022 clockwise 2 4.333683 332.270139
023 clockwise 3 3.616855 347.053950
024 clockwise 1 4.316961 362.554911
025 clockwise 2 3.784038 377.522655
026 clockwise 2 5.167157 393.856869
027 clockwise 1 3.584894 408.625513
028 clockwise 1 3.483751 423.292767
029 clockwise 2 5.650787 440.115515
030 clockwise 1 6.100201 457.398423
031 clockwise 1 4.200349 473.398251
032 clockwise 2 3.600159 488.165118
033 clockwise 3 3.717006 503.066372
034 clockwise 3 3.333778 517.583601
035 clockwise 2 4.616832 533.384246
036 clockwise 1 3.217174 547.768849
037 clockwise 1 3.867421 562.820412
038 clockwise 2 3.533664 577.521063
039 clockwise 1 3.100497 591.805508
040 clockwise 3 3.066967 606.056313
041 clockwise 1 2.666855 620.773560
042 clockwise 3 3.168667 635.126343
043 clockwise 3 3.533432 649.810203
044 clockwise 1 5.349864 666.343387
045 clockwise 2 5.900274 683.426923
046 clockwise 3 2.450045 697.060359
047 clockwise 1 4.117194 712.345003
048 clockwise 3 2.733875 726.262722
049 clockwise 1 2.816587 740.263222
050 clockwise 3 2.667111 754.097511
051 clockwise 2 3.283190 769.314237
052 clockwise 2 5.900557 786.399141
053 clockwise 1 7.767289 805.333502
054 clockwise 2 4.300269 820.801057
055 clockwise 2 4.100869 836.085855
056 clockwise 3 3.083438 850.352745
057 clockwise 2 4.284140 865.822575
058 clockwise 1 4.316906 881.305588
059 clockwise 3 2.750355 895.238839
060 clockwise 2 5.516813 911.905658
061 clockwise 2 4.567105 928.606858
062 clockwise 2 3.100127 942.890674
063 clockwise 1 4.617424 958.675485
064 clockwise 2 3.650559 973.509635
065 clockwise 3 3.500473 988.193583
066 clockwise 3 3.600455 1002.977884
067 clockwise 1 4.300767 1018.462382
068 clockwise 1 3.717298 1033.363331
069 clockwise 2 3.466924 1048.013856
070 clockwise 2 3.533833 1062.731601
071 clockwise 1 4.916995 1080.517349
072 clockwise 2 3.799893 1095.500526
073 clockwise 3 3.900292 1110.567397
074 clockwise 1 4.133406 1125.884300
075 clockwise 2 3.700200 1140.768381
076 clockwise 1 3.433724 1155.386122
077 clockwise 3 5.634216 1172.204049
078 clockwise 3 8.250637 1191.621907
079 clockwise 1 10.468052 1213.273675
080 clockwise 2 7.050958 1231.508144
081 clockwise 3 4.067027 1247.458791
082 clockwise 1 4.600086 1263.225694
083 clockwise 3 4.602175 1278.978894
084 clockwise 3 4.683462 1294.846055
085 clockwise 2 4.283034 1310.312220
086 clockwise 3 5.317059 1326.812590
087 clockwise 1 3.850937 1341.830068
088 clockwise 3 5.033849 1358.030654
089 clockwise 2 4.067550 1373.281674
090 clockwise 1 2.883686 1387.332026
091 clockwise 1 4.016948 1404.616269
092 clockwise 3 4.717020 1420.517058
093 clockwise 3 4.283415 1435.984024
094 clockwise 1 4.400326 1451.551793
095 clockwise 2 4.267342 1467.002978
096 clockwise 1 4.617312 1482.803870
097 clockwise 2 4.417591 1498.388453
098 clockwise 1 4.000070 1513.574038
099 clockwise 3 4.783323 1529.541099
100 clockwise 3 3.499913 1544.223946
101 clockwise 2 3.599993 1559.924442
102 clockwise 3 5.366986 1576.474876
103 clockwise 1 3.833913 1591.492655
104 clockwise 1 4.817216 1607.493486
105 clockwise 3 3.300375 1621.977453
106 clockwise 2 4.350128 1637.511302
107 clockwise 1 6.400725 1655.079563
108 clockwise 3 5.267395 1671.530822
109 clockwise 2 4.650381 1687.348173
110 clockwise 1 5.500422 1704.032447
111 clockwise 1 3.966950 1720.166642
112 clockwise 3 5.133471 1736.485791
113 clockwise 2 4.300048 1751.969492
114 clockwise 3 7.466424 1770.618831
115 clockwise 2 4.450571 1786.252948
116 clockwise 1 4.666664 1802.086349
117 clockwise 2 5.700654 1818.971055
118 clockwise 3 4.850533 1835.005430
119 clockwise 2 3.567253 1849.756962
120 clockwise 2 5.033803 1865.974331
