Experiment Began: Experiment Ended: 15:41:44

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList1.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_250.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_250.wav
Visual Movement Timing: 250 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 clockwise 3 7.233827 17.417335
002 clockwise 2 7.201250 35.785483
003 clockwise 1 7.851094 54.819971
004 clockwise 2 4.719421 70.723380
005 clockwise 2 5.333552 87.240499
006 clockwise 3 4.133119 102.556371
007 clockwise 3 3.100335 116.823284
008 clockwise 2 5.534173 133.541596
009 clockwise 3 6.966976 151.675629
010 clockwise 3 7.534415 170.360888
011 clockwise 1 4.249832 221.765275
012 clockwise 3 4.999426 237.930938
013 clockwise 3 4.850253 253.964319
014 clockwise 1 5.101022 270.249162
015 clockwise 2 4.033598 285.466378
016 clockwise 1 4.250596 300.901145
017 clockwise 1 5.650918 317.735691
018 clockwise 2 4.467067 333.369609
019 clockwise 1 4.586723 349.140378
020 clockwise 2 4.616366 364.939680
021 clockwise 2 6.566855 420.506460
022 clockwise 3 4.150815 435.841446
023 clockwise 2 4.500736 451.526106
024 clockwise 1 3.750582 466.443454
025 clockwise 3 6.000789 483.627757
026 clockwise 3 4.800806 499.614948
027 clockwise 1 6.699467 517.496834
028 clockwise 1 5.367173 534.046678
029 clockwise 2 3.167018 548.381151
030 clockwise 1 4.650053 564.198253
031 clockwise 1 6.717973 612.167431
032 clockwise 3 6.100794 629.435230
033 clockwise 3 5.850042 646.471631
034 clockwise 1 4.816533 662.470964
035 clockwise 2 5.566888 679.220616
036 clockwise 3 6.233733 696.637483
037 clockwise 1 4.217000 712.038466
038 clockwise 1 3.383540 726.605928
039 clockwise 2 4.784059 742.556962
040 clockwise 2 4.967606 758.708312
041 clockwise 3 5.716831 804.645168
042 clockwise 2 5.948410 821.776400
043 clockwise 1 5.950623 838.910903
044 clockwise 1 5.166742 855.244448
045 clockwise 3 7.034697 873.463592
046 clockwise 2 0.816918 885.463377
047 clockwise 3 3.650664 900.297334
048 clockwise 3 3.900375 915.381158
049 clockwise 2 3.833632 930.381667
050 clockwise 2 4.252538 945.818194
051 clockwise 3 4.916966 1001.333976
052 clockwise 2 4.683959 1017.185347
053 clockwise 3 6.233705 1034.602790
054 clockwise 2 5.701182 1051.487897
055 clockwise 1 5.367052 1068.038526
056 clockwise 2 6.783710 1086.005977
057 clockwise 1 6.686372 1103.859705
058 clockwise 1 4.449325 1119.491848
059 clockwise 3 4.799611 1135.474511
060 clockwise 1 5.467193 1152.125669
061 clockwise 2 4.567311 1227.544925
062 clockwise 3 7.300587 1246.012198
063 clockwise 3 6.887102 1264.083041
064 clockwise 1 5.816261 1281.065364
065 clockwise 3 5.366773 1297.614832
066 clockwise 3 6.583822 1315.382430
067 clockwise 1 6.767673 1333.333859
068 clockwise 3 5.750515 1350.251644
069 clockwise 1 5.217213 1366.652771
070 clockwise 3 6.867381 1384.704168
071 clockwise 2 6.633885 1481.373959
072 clockwise 3 4.601326 1497.159230
073 clockwise 3 5.868076 1514.210428
074 clockwise 1 4.050416 1529.443543
075 clockwise 3 4.983639 1545.610930
076 clockwise 2 3.866907 1560.647507
077 clockwise 2 4.865939 1576.696289
078 clockwise 1 5.149401 1593.028865
079 clockwise 2 3.500490 1607.713085
080 clockwise 2 3.133794 1622.030596
081 clockwise 1 4.317377 1710.199407
082 clockwise 2 6.320246 1727.686731
083 clockwise 1 5.566306 1744.436308
084 clockwise 3 5.549661 1761.168452
085 clockwise 1 6.734215 1779.086101
086 clockwise 1 7.117655 1797.370875
087 clockwise 2 3.867045 1812.421873
088 clockwise 1 3.750702 1827.356022
089 clockwise 2 8.434394 1846.957076
090 clockwise 2 3.970179 1862.110946
091 clockwise 1 6.367036 1965.193487
092 clockwise 3 4.467112 1980.844394
093 clockwise 2 5.084018 1997.111960
094 clockwise 2 4.600103 2012.878803
095 clockwise 3 4.850422 2028.913304
096 clockwise 1 10.583706 2050.683294
097 clockwise 1 4.482774 2066.348912
098 clockwise 2 6.433762 2083.966448
099 clockwise 3 5.350922 2100.501296
100 clockwise 1 3.517221 2115.202091
101 clockwise 2 6.083330 2208.306364
102 clockwise 2 5.816190 2225.305740
103 clockwise 3 4.900015 2241.388493
104 clockwise 2 3.800351 2256.372661
105 clockwise 3 6.150815 2273.707468
106 clockwise 3 5.417394 2290.292151
107 clockwise 1 3.316857 2304.776503
108 clockwise 2 4.317125 2320.277394
109 clockwise 3 3.636220 2335.097365
110 clockwise 2 4.116955 2350.397990
111 clockwise 2 6.884071 2412.315745
112 clockwise 1 3.216796 2426.716489
113 clockwise 1 6.083792 2443.984205
114 clockwise 3 3.317092 2458.484993
115 clockwise 1 4.083591 2473.735699
116 clockwise 3 4.017206 2488.939093
117 clockwise 1 7.649355 2507.771428
118 clockwise 1 3.617071 2522.554286
119 clockwise 3 6.333958 2540.055259
120 clockwise 2 4.117049 2555.355821
