Experiment Began: Experiment Ended: 15:48:28

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList4.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_200.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_200.wav
Visual Movement Timing: 200 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 clockwise 1 1.233750 11.416969
002 clockwise 1 1.099621 23.700262
003 clockwise 3 0.950001 35.834247
004 clockwise 3 2.750259 49.768246
005 clockwise 2 2.066831 63.002170
006 clockwise 2 2.350554 76.538282
007 clockwise 3 2.799769 90.521309
008 clockwise 2 4.383360 106.087991
009 clockwise 2 4.866688 122.137724
010 clockwise 1 3.066983 136.371748
011 clockwise 2 2.567443 170.656945
012 clockwise 2 4.350424 186.173848
013 clockwise 1 2.333424 199.691059
014 clockwise 1 1.733625 212.591987
015 clockwise 3 2.950720 226.726232
016 clockwise 1 3.133430 241.043139
017 clockwise 3 4.517416 256.727513
018 clockwise 3 6.267411 274.178927
019 clockwise 1 1.383634 286.729453
020 clockwise 3 4.067243 301.963670
021 clockwise 1 3.699761 355.415510
022 clockwise 1 2.366394 368.965276
023 clockwise 3 4.867118 385.016441
024 clockwise 2 4.150674 400.350669
025 clockwise 2 3.533790 415.068096
026 clockwise 3 3.033302 429.268392
027 clockwise 1 3.917196 444.369226
028 clockwise 2 6.634204 546.153089
029 clockwise 2 1.833636 559.153958
030 clockwise 3 1.783823 572.121635
031 clockwise 1 0.850072 615.105761
032 clockwise 2 1.083603 627.356613
033 clockwise 1 2.550221 641.091957
034 clockwise 3 1.067203 653.342655
035 clockwise 3 4.632850 669.158341
036 clockwise 2 4.166642 684.508809
037 clockwise 1 2.233611 697.926178
038 clockwise 3 11.766387 720.876195
039 clockwise 2 4.517467 736.561340
040 clockwise 3 4.883540 752.628321
041 clockwise 2 2.634392 799.964140
042 clockwise 3 3.066924 814.214707
043 clockwise 2 3.000515 828.399119
044 clockwise 2 3.466934 843.032994
045 clockwise 1 2.916855 857.117111
046 clockwise 2 4.185352 872.486131
047 clockwise 3 2.950612 886.620586
048 clockwise 1 3.550274 901.353863
049 clockwise 2 3.116581 915.636516
050 clockwise 1 5.533855 932.320959
051 clockwise 3 3.799768 1041.957747
052 clockwise 1 2.417284 1055.592272
053 clockwise 3 4.650679 1071.409670
054 clockwise 2 3.816716 1086.410139
055 clockwise 1 4.433350 1102.027789
056 clockwise 1 3.883550 1117.078547
057 clockwise 2 4.100636 1132.348093
058 clockwise 3 4.883024 1148.414472
059 clockwise 3 4.249832 1163.831261
060 clockwise 1 5.583474 1180.597940
061 clockwise 1 2.916946 1254.367780
062 clockwise 3 7.717265 1273.268611
063 clockwise 3 4.150170 1288.585800
064 clockwise 2 6.484010 1306.236969
065 clockwise 1 6.200734 1323.604624
066 clockwise 1 4.516978 1339.288977
067 clockwise 2 8.784123 1359.256974
068 clockwise 3 4.650178 1375.092219
069 clockwise 1 4.749468 1391.025650
070 clockwise 3 2.200129 1404.408930
071 clockwise 1 3.200549 1554.230959
072 clockwise 3 5.083782 1570.481468
073 clockwise 1 4.183945 1585.832578
074 clockwise 3 4.167121 1601.183312
075 clockwise 3 4.667322 1617.017560
076 clockwise 2 4.285346 1632.486626
077 clockwise 2 3.817130 1647.487260
078 clockwise 1 4.117263 1662.787292
079 clockwise 1 4.367178 1678.337188
080 clockwise 3 5.600191 1695.121008
081 clockwise 2 3.583542 1738.288965
082 clockwise 2 3.116735 1752.589560
083 clockwise 1 6.800482 1770.556951
084 clockwise 1 1.966955 1783.674144
085 clockwise 2 6.234378 1801.092445
086 clockwise 2 1.900349 1814.176128
087 clockwise 3 1.233365 1826.593380
088 clockwise 2 3.583685 1841.344373
089 clockwise 3 3.583972 1856.111930
090 clockwise 2 3.119046 1870.414546
091 clockwise 2 2.516449 1921.347338
092 clockwise 2 4.500066 1937.014109
093 clockwise 3 8.183743 1956.381654
094 clockwise 3 4.516658 1972.082097
095 clockwise 1 7.267195 1990.533267
096 clockwise 1 4.467659 2006.167712
097 clockwise 2 7.700321 2025.051609
098 clockwise 3 1.867297 2038.102635
099 clockwise 1 7.167371 2056.453410
100 clockwise 2 3.350619 2070.970897
101 clockwise 1 2.834026 2103.355778
102 clockwise 3 0.300465 2114.839585
103 clockwise 2 3.283515 2129.306427
104 clockwise 3 2.400685 2142.892396
105 clockwise 2 1.400147 2155.475598
106 clockwise 3 6.099858 2172.758555
107 clockwise 1 7.050297 2190.992043
108 clockwise 3 1.066864 2203.242348
109 clockwise 2 3.950193 2218.375987
110 clockwise 1 2.833714 2232.393513
111 clockwise 1 3.333167 2256.444450
112 clockwise 2 2.916829 2270.545343
113 clockwise 3 2.917108 2284.646331
114 clockwise 1 4.533451 2300.363530
115 clockwise 3 6.667293 2318.214677
116 clockwise 2 8.851008 2338.249155
117 clockwise 1 2.401089 2351.833936
118 clockwise 3 3.852078 2366.869782
119 clockwise 2 1.116964 2379.170458
120 clockwise 1 4.349742 2394.703413
