Experiment Began: Experiment Ended: 16:14:52

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList1.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_200.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_200.wav
Visual Movement Timing: 200 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 clockwise 3 5.233742 15.417543
002 clockwise 2 11.317886 37.918882
003 clockwise 1 6.116421 55.220037
004 clockwise 2 7.502690 73.889936
005 clockwise 2 6.749505 91.823137
006 clockwise 3 3.467150 106.473051
007 clockwise 3 4.983746 122.640094
008 clockwise 2 5.100883 138.924711
009 clockwise 3 5.950518 156.058369
010 clockwise 3 5.850516 173.092981
011 clockwise 1 3.217258 193.677042
012 clockwise 3 2.900370 207.760763
013 clockwise 3 3.550412 222.494829
014 clockwise 1 4.217008 237.895267
015 clockwise 2 6.983331 256.063828
016 clockwise 1 1.666084 268.912999
017 clockwise 1 4.300426 284.397089
018 clockwise 2 3.817031 299.381008
019 clockwise 1 3.500669 314.065857
020 clockwise 2 4.133792 329.366253
021 clockwise 2 5.434338 354.401180
022 clockwise 3 4.133769 369.701703
023 clockwise 2 4.116937 385.002221
024 clockwise 1 3.967161 400.153255
025 clockwise 3 1.400483 412.738987
026 clockwise 3 5.649364 429.571531
027 clockwise 1 3.416796 444.171475
028 clockwise 1 4.333403 459.671874
029 clockwise 2 4.367174 475.222889
030 clockwise 1 3.250398 489.640351
031 clockwise 1 2.967468 513.441675
032 clockwise 3 3.900467 528.526087
033 clockwise 3 2.916976 542.626835
034 clockwise 1 2.567188 556.377260
035 clockwise 2 3.366979 570.910967
036 clockwise 3 3.049885 585.129399
037 clockwise 1 3.832842 600.145398
038 clockwise 1 3.533602 614.862855
039 clockwise 2 5.017035 631.046848
040 clockwise 2 4.984487 647.215296
041 clockwise 3 4.133831 679.082958
042 clockwise 2 3.783578 694.033629
043 clockwise 1 4.300678 709.518630
044 clockwise 1 3.752124 724.454598
045 clockwise 3 3.166808 738.804616
046 clockwise 2 3.283138 753.270515
047 clockwise 3 5.216819 769.653813
048 clockwise 3 3.516736 784.337617
049 clockwise 2 3.166772 798.688377
050 clockwise 2 3.933514 813.805875
051 clockwise 3 3.750356 849.240810
052 clockwise 2 4.033935 864.458462
053 clockwise 3 7.400629 883.026338
054 clockwise 2 3.535042 897.728215
055 clockwise 1 4.116890 913.028736
056 clockwise 2 6.233356 930.444264
057 clockwise 1 3.817065 945.428170
058 clockwise 1 3.350341 959.962444
059 clockwise 3 3.550454 974.680355
060 clockwise 1 9.217769 995.081878
061 clockwise 2 2.551788 1030.617256
062 clockwise 3 2.567153 1044.368110
063 clockwise 3 4.066661 1059.619947
064 clockwise 1 3.617089 1074.420158
065 clockwise 3 7.100424 1092.702736
066 clockwise 3 3.767561 1107.637358
067 clockwise 1 4.900433 1123.721516
068 clockwise 3 1.666927 1136.572037
069 clockwise 1 4.234127 1151.990918
070 clockwise 3 3.500798 1166.675031
071 clockwise 2 2.568119 1196.676923
072 clockwise 3 4.800021 1212.645220
073 clockwise 3 3.166209 1226.994406
074 clockwise 1 3.317087 1241.494637
075 clockwise 3 3.833985 1256.495076
076 clockwise 2 5.550972 1273.212764
077 clockwise 2 3.050099 1287.446322
078 clockwise 1 2.233851 1300.864130
079 clockwise 2 3.200140 1315.247609
080 clockwise 2 3.317379 1329.748987
081 clockwise 1 3.033847 1363.433077
082 clockwise 2 3.250232 1377.867043
083 clockwise 1 3.433288 1392.468895
084 clockwise 3 1.933170 1405.585136
085 clockwise 1 2.633104 1419.401235
086 clockwise 1 3.300096 1433.884999
087 clockwise 2 2.716824 1447.786130
088 clockwise 1 3.350600 1462.320503
089 clockwise 2 4.450362 1477.954708
090 clockwise 2 3.867115 1493.005580
091 clockwise 1 2.133858 1525.240357
092 clockwise 3 4.533742 1540.941452
093 clockwise 2 2.666772 1554.776804
094 clockwise 2 5.116144 1571.075715
095 clockwise 3 3.750361 1585.992781
096 clockwise 1 4.600113 1601.759796
097 clockwise 1 3.400140 1616.343776
098 clockwise 2 4.367008 1631.894430
099 clockwise 3 6.601250 1649.663099
100 clockwise 1 1.950031 1662.796764
101 clockwise 2 3.683547 1684.847503
102 clockwise 2 3.700411 1699.731774
103 clockwise 3 2.818926 1713.717683
104 clockwise 2 3.500008 1728.400906
105 clockwise 3 3.283562 1742.850483
106 clockwise 3 3.833350 1757.867334
107 clockwise 1 3.050015 1772.084900
108 clockwise 2 5.367690 1788.636487
109 clockwise 3 3.850261 1803.653460
110 clockwise 2 3.667047 1818.504424
111 clockwise 2 3.083767 1834.138582
112 clockwise 1 6.017096 1851.338871
113 clockwise 1 2.000303 1864.522911
114 clockwise 3 4.268572 1879.975133
115 clockwise 1 5.633244 1896.791707
116 clockwise 3 3.933244 1911.908027
117 clockwise 1 2.434060 1925.525723
118 clockwise 1 4.250009 1940.959296
119 clockwise 3 5.483686 1957.627009
120 clockwise 2 3.233844 1972.028077
