Experiment Began: Experiment Ended: 17:12:45

Total Trials = 120
Input Trial Order File: AudioVisCircMotionRatchet_TrialOrderList0.txt
In Phase Sound File: 10s_whiteNoiseBursts_In_Phase_250.wav
Out Phase Sound File: 10s_whiteNoiseBursts_Out_Phase_250.wav
Visual Movement Timing: 250 msec
Adaptor Time: 10 sec
ISI: 150 msec
ITI: 1 sec

Trial Rotation Sound RT ElapsedTime
001 counterClockwise 3 3.167368 13.350968
002 counterClockwise 1 3.787014 28.321294
003 counterClockwise 1 2.132564 41.637697
004 counterClockwise 2 3.732976 56.553762
005 counterClockwise 2 2.800490 70.537495
006 counterClockwise 3 4.567616 86.288754
007 counterClockwise 1 2.916997 100.372581
008 counterClockwise 2 2.716937 114.273247
009 counterClockwise 3 3.033628 128.490647
010 counterClockwise 1 2.567178 142.241502
011 counterClockwise 3 3.433163 202.361479
012 counterClockwise 1 5.365852 218.909883
013 counterClockwise 2 0.566922 230.660471
014 counterClockwise 1 3.950406 245.777908
015 counterClockwise 2 4.433528 261.395658
016 counterClockwise 2 4.000444 276.579893
017 counterClockwise 1 5.234304 292.997592
018 counterClockwise 1 4.917412 309.098190
019 counterClockwise 3 3.533667 323.815730
020 counterClockwise 2 3.583332 338.585470
021 counterClockwise 3 3.816054 355.334657
022 counterClockwise 2 2.132581 368.650300
023 counterClockwise 3 2.467046 382.301138
024 counterClockwise 2 2.517255 396.001736
025 counterClockwise 3 2.900263 410.085471
026 counterClockwise 3 0.650028 421.919333
027 counterClockwise 2 2.767199 435.870433
028 counterClockwise 1 2.883497 449.937491
029 counterClockwise 1 2.717035 463.837925
030 counterClockwise 3 3.266945 478.288635
031 counterClockwise 2 2.849906 546.556434
032 counterClockwise 3 2.933383 560.673554
033 counterClockwise 2 3.950146 575.807627
034 counterClockwise 3 3.850298 590.825135
035 counterClockwise 1 3.333651 605.342473
036 counterClockwise 3 2.467244 618.993288
037 counterClockwise 1 3.016557 633.193251
038 counterClockwise 2 2.283763 646.661165
039 counterClockwise 1 2.219534 660.064549
040 counterClockwise 2 2.967080 674.214848
041 counterClockwise 3 2.983592 736.314801
042 counterClockwise 2 3.217128 750.699146
043 counterClockwise 1 3.217189 765.100196
044 counterClockwise 2 4.951071 781.234685
045 counterClockwise 3 4.233464 796.651848
046 counterClockwise 1 2.269569 810.105370
047 counterClockwise 1 3.650095 824.938380
048 counterClockwise 3 3.966112 840.087522
049 counterClockwise 2 2.350151 853.620565
050 counterClockwise 3 2.600344 867.404257
051 counterClockwise 2 2.933763 894.422434
052 counterClockwise 1 5.317279 910.923263
053 counterClockwise 3 2.883700 924.990336
054 counterClockwise 1 2.033786 938.207865
055 counterClockwise 2 2.867192 952.241712
056 counterClockwise 1 4.019658 967.445110
057 counterClockwise 3 7.800176 986.428381
058 counterClockwise 1 4.999613 1002.610794
059 counterClockwise 2 7.750856 1021.544664
060 counterClockwise 3 8.050586 1040.762419
061 counterClockwise 3 4.633675 1057.713084
062 counterClockwise 1 2.701055 1071.597606
063 counterClockwise 2 6.467552 1089.248443
064 counterClockwise 1 3.400354 1103.815736
065 counterClockwise 1 3.202926 1118.202585
066 counterClockwise 2 3.933124 1133.318957
067 counterClockwise 3 5.049347 1149.551264
068 counterClockwise 2 2.933484 1163.668652
069 counterClockwise 1 4.333757 1179.169608
070 counterClockwise 1 3.550746 1193.903976
071 counterClockwise 3 3.466699 1220.521566
072 counterClockwise 1 3.733865 1235.439079
073 counterClockwise 3 4.350584 1250.973760
074 counterClockwise 2 6.850131 1269.010234
075 counterClockwise 3 5.565978 1285.759367
076 counterClockwise 3 11.767979 1308.710694
077 counterClockwise 2 3.600437 1323.494695
078 counterClockwise 3 4.500342 1339.178808
079 counterClockwise 2 3.183629 1353.529402
080 counterClockwise 2 2.850610 1367.547195
081 counterClockwise 1 4.750989 1387.564914
082 counterClockwise 1 3.152894 1401.901234
083 counterClockwise 2 7.133138 1420.217743
084 counterClockwise 3 4.565869 1435.950059
085 counterClockwise 1 3.867239 1451.000815
086 counterClockwise 2 2.866855 1465.051158
087 counterClockwise 3 6.234342 1482.469253
088 counterClockwise 1 5.066953 1498.719672
089 counterClockwise 3 5.584482 1515.487756
090 counterClockwise 2 4.866692 1531.521960
091 counterClockwise 3 0.702809 1544.158767
092 counterClockwise 3 5.317401 1560.659216
093 counterClockwise 1 4.565957 1576.407624
094 counterClockwise 1 3.100331 1590.690949
095 counterClockwise 3 3.700335 1605.575243
096 counterClockwise 1 2.900530 1619.642856
097 counterClockwise 2 2.433292 1633.259970
098 counterClockwise 2 2.367128 1646.794510
099 counterClockwise 1 2.083862 1660.061979
100 counterClockwise 2 3.350132 1674.595746
101 counterClockwise 3 6.100185 1760.981316
102 counterClockwise 2 5.767560 1777.916169
103 counterClockwise 3 4.933881 1794.017019
104 counterClockwise 3 3.783765 1808.984126
105 counterClockwise 2 5.434259 1825.602036
106 counterClockwise 1 5.967579 1842.753078
107 counterClockwise 2 4.653301 1858.589959
108 counterClockwise 3 3.332766 1873.105660
109 counterClockwise 1 2.649321 1886.938041
110 counterClockwise 1 3.599993 1901.722024
111 counterClockwise 3 2.733640 1974.807764
112 counterClockwise 2 4.333868 1990.325483
113 counterClockwise 3 3.416753 2004.925674
114 counterClockwise 3 5.419848 2021.529402
115 counterClockwise 2 3.549711 2036.262557
116 counterClockwise 2 3.899383 2051.344304
117 counterClockwise 1 0.400304 2062.928388
118 counterClockwise 1 3.267007 2077.362324
119 counterClockwise 2 3.950763 2092.496933
120 counterClockwise 1 3.617136 2107.281221
