Experiment Began: Experiment Ended: 16:11:42
044 counterClockwise 2 3.900145 968.625185
045 counterClockwise 1 2.767013 982.574638
046 counterClockwise 3 1.783786 995.541666
047 counterClockwise 1 6.950499 1013.659053
048 counterClockwise 2 2.683734 1027.526533
049 counterClockwise 1 2.900390 1041.610420
050 counterClockwise 3 2.400382 1055.194222
051 counterClockwise 3 6.884261 1123.562343
052 counterClockwise 1 7.783489 1142.531254
053 counterClockwise 3 4.916396 1158.614028
054 counterClockwise 1 4.250736 1174.031501
055 counterClockwise 3 2.867280 1188.065679
056 counterClockwise 1 3.317636 1202.566880
057 counterClockwise 2 4.668946 1218.419774
058 counterClockwise 1 2.800022 1232.404104
059 counterClockwise 2 5.817159 1249.404914
060 counterClockwise 3 2.933057 1263.523822
061 counterClockwise 3 3.200578 1329.307263
062 counterClockwise 2 4.917247 1345.408286
063 counterClockwise 3 4.283767 1360.858911
064 counterClockwise 2 9.834558 1381.860641
065 counterClockwise 2 3.566549 1396.611229
066 counterClockwise 1 4.717499 1412.512248
067 counterClockwise 3 3.651964 1427.347718
068 counterClockwise 1 3.499997 1442.030947
069 counterClockwise 3 11.566911 1464.780798
070 counterClockwise 2 3.467396 1479.432145
071 counterClockwise 3 4.284008 1534.249947
072 counterClockwise 1 3.501279 1548.918305
073 counterClockwise 2 6.900803 1567.002357
074 counterClockwise 1 5.486067 1583.671783
075 counterClockwise 3 7.033281 1601.888478
076 counterClockwise 1 4.033544 1617.105111
077 counterClockwise 1 3.416971 1631.705433
078 counterClockwise 3 3.216671 1646.105892
079 counterClockwise 1 2.966862 1660.239853
080 counterClockwise 2 6.517313 1677.940598
081 counterClockwise 1 6.150820 1761.192075
082 counterClockwise 2 6.236219 1778.611806
083 counterClockwise 1 2.800020 1792.577704
084 counterClockwise 3 3.150464 1806.910789
085 counterClockwise 2 8.501064 1826.594972
086 counterClockwise 2 3.750571 1841.529110
087 counterClockwise 3 5.750615 1858.463102
088 counterClockwise 1 3.217431 1872.864335
089 counterClockwise 2 6.117285 1890.165050
090 counterClockwise 3 4.133504 1905.482407
091 counterClockwise 2 6.883243 1965.451185
092 counterClockwise 1 4.383317 1981.017145
093 counterClockwise 1 4.500575 1996.684690
094 counterClockwise 3 8.717641 2016.586129
095 counterClockwise 1 10.901670 2038.671704
096 counterClockwise 3 4.783704 2054.622193
097 counterClockwise 3 6.366440 2072.172671
098 counterClockwise 2 3.483304 2086.839749
099 counterClockwise 2 3.718534 2101.775419
100 counterClockwise 3 5.350242 2118.309328
101 counterClockwise 3 6.250861 2176.009940
102 counterClockwise 1 6.683855 2193.877374
103 counterClockwise 3 9.334344 2214.395375
104 counterClockwise 2 4.700923 2230.279800
105 counterClockwise 1 8.186314 2249.649859
106 counterClockwise 2 6.466612 2267.283536
107 counterClockwise 1 16.267221 2294.733516
108 counterClockwise 3 9.218097 2315.118442
109 counterClockwise 1 3.633502 2329.935248
110 counterClockwise 3 8.551186 2349.653140
111 counterClockwise 3 9.767246 2378.554217
112 counterClockwise 1 3.784139 2393.505315
113 counterClockwise 2 2.416816 2407.105565
114 counterClockwise 2 4.033793 2422.324433
115 counterClockwise 3 4.966228 2438.473600
116 counterClockwise 1 7.067545 2456.724282
117 counterClockwise 2 3.634261 2471.542214
118 counterClockwise 2 4.817085 2487.542676
119 counterClockwise 1 6.784564 2505.510972
120 counterClockwise 2 5.767294 2522.445015
